accel_x (g)_mean,accel_x (g)_std,accel_x (g)_mad,accel_x (g)_min,accel_x (g)_max,accel_x (g)_range,accel_x (g)_iqr,accel_y (g)_mean,accel_y (g)_std,accel_y (g)_mad,accel_y (g)_min,accel_y (g)_max,accel_y (g)_range,accel_y (g)_iqr,accel_z (g)_mean,accel_z (g)_std,accel_z (g)_mad,accel_z (g)_min,accel_z (g)_max,accel_z (g)_range,accel_z (g)_iqr,gyro_x (°/s)_mean,gyro_x (°/s)_std,gyro_x (°/s)_mad,gyro_x (°/s)_min,gyro_x (°/s)_max,gyro_x (°/s)_range,gyro_x (°/s)_iqr,gyro_y (°/s)_mean,gyro_y (°/s)_std,gyro_y (°/s)_mad,gyro_y (°/s)_min,gyro_y (°/s)_max,gyro_y (°/s)_range,gyro_y (°/s)_iqr,gyro_z (°/s)_mean,gyro_z (°/s)_std,gyro_z (°/s)_mad,gyro_z (°/s)_min,gyro_z (°/s)_max,gyro_z (°/s)_range,gyro_z (°/s)_iqr,accel_mag_mean,accel_mag_std,accel_peak_count,accel_peak_amplitude,gyro_mag_mean,gyro_mag_std,gyro_peak_count,gyro_peak_amplitude,jerk_x (g)_mean,jerk_x (g)_std,jerk_y (g)_mean,jerk_y (g)_std,jerk_z (g)_mean,jerk_z (g)_std,accel_dominant_freq,accel_dominant_power,accel_low_band_energy,accel_mid_band_energy,gyro_dominant_freq,gyro_dominant_power,gyro_low_band_energy,gyro_mid_band_energy,gyro_rotation_mean,gyro_rotation_std,accel_corr_xy,accel_corr_xz,accel_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,shot_type
0.06892225826004092,0.36817820026952314,0.2468044177570959,-0.6261883974013939,0.7845852135697158,1.4107736109711095,0.35757267726934017,0.12845947040630712,1.2908055714223774,0.4473507089039281,-0.8650941152235286,3.9652751414036977,4.830369256627226,0.5819087974724394,-0.020610216503977062,0.34994649534165667,0.1856113219719016,-0.8040230433907634,0.8758875942338541,1.6799106376246176,0.1988883852952001,-14.620205744110724,168.1173177988964,28.807638019376736,-530.711352515539,245.59436119874627,776.3057137142853,76.04764699999996,-24.795351466022446,102.71073847858281,34.203784406350515,-222.77425943745092,267.23595027683456,490.01020971428545,79.07053228571425,-14.24490317048838,151.3618147745771,24.797688700651793,-372.59350611334537,398.96771531522575,771.5612214285711,92.39076149999995,0.9666577820492206,1.005706908905084,1.0,4.011997156687456,186.22827737366646,167.55247881682146,2.0,553.3967606547862,0.1841253042171039,0.26644798079499005,0.5485519367954678,0.9531618998063305,0.23999184108577673,0.37979037697169127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.93972097341162,40.04752518519413,-0.5869329869704139,-0.4186820571914516,0.1770160316966534,-0.8268788107203939,0.5151367014183936,-0.6238009633080157,lift
-0.0012261282200036125,0.4523093779980683,0.3512777246648735,-0.8148969837980771,0.7845852135697158,1.5994821973677928,0.40798112832417466,-0.06557715313375116,1.4242238533234584,0.5266750281066397,-1.3191636281101482,3.9652751414036977,5.284438769513846,0.9410469524655344,0.04451580029321811,0.40840333394549594,0.35511792034157985,-0.8040230433907634,0.8758875942338541,1.6799106376246176,0.4730307097101695,10.848217441603548,188.42085051562577,122.50063819816785,-530.711352515539,290.12951377017487,820.8408662857139,137.34031014285708,-5.41576558030816,107.22842637956634,102.75063141306174,-222.77425943745092,267.23595027683456,490.01020971428545,134.75492907142853,24.503956629511613,161.75245760460078,131.37446869380653,-372.59350611334537,398.96771531522575,771.5612214285711,192.60036014285703,1.283009741905442,0.8717569420620238,1.0,4.011997156687456,214.72798060846148,166.74400273110987,2.0,553.3967606547862,0.2796730381600233,0.38040661363496353,0.6934619353724988,1.0228613833936517,0.3135820593559884,0.4477231181946122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.17395371681235,32.94165893805213,-0.24719026465722888,-0.35666655956697985,0.17031651256041688,-0.730138041739704,0.5792154925977153,-0.6092854805555857,lift
-0.1044888665970513,0.5786586277100966,0.5180506454086193,-1.1687440204042923,1.1139441309252645,2.2826881513295567,0.6762736267128545,-0.15332396365966458,1.5124323651677607,0.4340501666457569,-1.3191636281101482,4.105277778340446,5.424441406450595,0.5235317882953954,0.027680716492930923,0.38835792665897095,0.34430581120626325,-1.083119936386627,0.8326183959107447,1.9157383322973718,0.44388357039254855,-30.036086458396436,181.02306977183318,62.53572272630957,-547.0059948012533,290.12951377017487,837.1355085714282,94.73939242857135,18.907824576834688,103.05010904383754,88.99625253816914,-133.35103486602236,289.56829170540595,422.9193265714283,129.88681749999995,17.70534578665447,169.57298548640964,142.47208030842077,-388.4166303990596,441.06600760094,829.4826379999996,194.8186619999999,1.4176186646762399,0.8936828579150986,1.0,4.145538001394202,206.89187403201117,175.81973216692984,1.0,664.5362576769583,0.35936709235088193,0.47171630896684447,0.6432267637434507,1.014959122401789,0.2862610187378236,0.4247553486522054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92767250419584,61.03019811744455,0.010051847237842583,-0.22127898444692934,-0.10726319844135161,-0.7164610531748191,0.4342958643268622,-0.45413545921888454,lift
-0.06931734010033613,0.7275487345372329,0.7731821376898886,-1.4970788002680964,1.1139441309252645,2.611022931193361,0.9849145951687294,0.4205477694476346,1.8846058822644465,0.8365909319658176,-1.5090245950797667,4.105277778340446,5.614302373420213,2.654641045972979,0.04195405071774234,0.5636704382137933,0.4521309218224512,-1.083119936386627,1.287020797649128,2.370140734035755,0.5856051567775573,-44.305058629824984,192.52803890345987,77.50196900559119,-547.0059948012533,238.37537605588918,785.3813708571425,101.58606549999996,42.15814781969183,115.08217083488256,126.70716002643587,-175.7315682945938,289.56829170540595,465.29985999999974,172.6332050714285,28.569067072368757,216.83293745118087,191.97374221169233,-388.4166303990596,469.7208233152257,858.1374537142854,225.43557149999987,1.7802246217684616,1.188703753655865,2.0,4.201602437102311,264.2784764301369,178.99944331957929,2.0,573.4315313280284,0.5094326665758748,0.6147870557240346,0.6930510148568448,1.0023257670397592,0.37173139983597325,0.5446807066950402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.43205246285814,60.615541498990105,-0.4087194090328484,-0.4702035224885471,0.3577943941675549,-0.6597351286007291,0.2955899181937259,-0.48319957466250224,lift
-0.015103719412482241,0.7272669190833689,0.5533391732191385,-1.4970788002680964,1.452306681381658,2.9493854816497542,0.7592442069969207,-0.12685978604206558,1.517731925975271,0.5497613946836756,-1.5090245950797667,3.8468401912315495,5.355864786311316,0.697147156616714,-0.031100595612196424,0.5293674414219033,0.21483552961531455,-1.029949210888,1.287020797649128,2.316970008537128,0.30727564231951937,-12.128082286967873,148.0793280089889,56.25020456951615,-414.6797568012534,238.37537605588918,653.0551328571426,86.18306885714281,12.960268133977547,105.0053660110632,97.74347685275949,-175.7315682945938,265.6783451339775,441.40991342857126,132.84083792857137,-5.666211556202651,195.36637017376736,151.74162390198842,-350.9647381133452,469.7208233152257,820.685561428571,186.9308082857142,1.4776410152988515,0.9728941686349737,1.0,4.257666872810419,218.42701489989622,154.13772061039697,2.0,543.5375627499974,0.5609426362676588,0.7005146857670572,0.6504832038023319,0.9989916502888426,0.35637387668940795,0.5630998142766348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.26858344027977,42.18471666100799,-0.4164798710584483,-0.4175315382631902,0.5585108009518727,-0.5760800251052687,0.3471757454414057,-0.23731996644962502,lift
0.14922196074968425,0.603480757334691,0.47217148619244426,-1.020182987916148,1.452306681381658,2.472489669297806,0.6415752124081254,-0.044768131150794734,1.42865538422657,0.3248369068924112,-1.2590797673347245,3.5375582959117615,4.796638063246486,0.9366367869482323,-0.0740643147167582,0.4289346216952539,0.34042008947448266,-1.029949210888,1.1032088968100855,2.1331581076980854,0.418702941222184,-23.403369372682157,200.27015472273445,94.69749389287465,-457.7615888012533,353.11223519874625,810.8738239999996,129.71789199999992,19.893965848263257,145.4347651387612,73.94841188119301,-253.96483600887947,377.7600211339774,631.7248571428569,94.66303664285712,-12.511281670488367,198.19853170157597,145.00604659214474,-350.9647381133452,406.3746690295114,757.3394071428565,174.5125584999999,1.397436293297592,0.8161855481859113,1.0,3.573460946788993,251.43126165456957,196.02143800944572,2.0,595.6096005758849,0.43941053642165356,0.5637050672255829,0.6732679191541708,1.0428935583572145,0.3365664542916676,0.47670029235585426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.48228610553458,39.60123319312733,-0.1018774052816487,0.11137212483726376,-0.02364011344696263,-0.9272032881560334,0.5122600985947035,-0.4270374121310659,lift
0.04668174614298894,0.43699608433069265,0.4100827003690545,-0.7400800541333459,1.1590184863722837,1.8990985405056295,0.5357384205123935,-0.11993993955582923,1.3809148453469133,0.34080012844113505,-1.094818565118306,3.5375582959117615,4.6323768610300675,0.40703326533093265,-0.03292789354111646,0.4034591453244605,0.39363836128146207,-0.845577961565901,1.1032088968100855,1.9487868583759864,0.47181213462621213,11.7941976987464,182.25082739300785,84.75042353628348,-457.7615888012533,353.11223519874625,810.8738239999996,120.00273592857138,15.509029419691828,136.12617285740333,90.41244201389742,-253.96483600887947,377.7600211339774,631.7248571428569,107.95088642857141,-4.507183856202659,166.7535324506862,92.08386950995347,-334.64194725620234,406.3746690295114,741.0166162857138,120.03960257142852,1.2524805395401057,0.842384822118601,1.0,3.573460946788993,216.7005344650187,181.64048493881666,2.0,595.6096005758849,0.3073984183685912,0.39455405916570707,0.578940997505658,0.9482975172926145,0.2848950344775371,0.4460638601649979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.54155861252866,46.387834624760984,-0.11475817126607368,0.04002509526077531,0.12429523547504823,-0.8574032559805149,0.41097528992099347,-0.3931047715553403,lift
-0.024272720548362804,0.5174335820498511,0.43293229863013727,-0.9974601894523936,1.1780818144741132,2.1755420039265068,0.5455063414627503,-0.09340795654607285,1.4206597342631928,0.3779614173860565,-1.2861797732284581,3.623252943604484,4.909432716832942,0.49546020108499145,0.018679049300066614,0.4752153792313846,0.3138757099929323,-1.0921364087831869,1.143925178612543,2.2360615873957297,0.4372574982360543,-1.9295709155393113,165.34136762542596,78.40719741793819,-406.77730165839625,318.9622137701748,725.739515428571,109.37143471428567,4.593220233977547,102.47462095873632,101.70846159960126,-187.64509315173666,252.9214662768346,440.5665594285713,145.2573068571428,7.252669172368765,149.96735167961273,103.90548873794323,-297.69104611334524,365.4254984580828,663.116544571428,136.39617921428564,1.3067226789374289,0.9022085166911302,1.0,3.8693970944280065,198.06523325683895,145.5218466751756,2.0,519.5170919504693,0.43507891647418223,0.521930001277664,0.5844092366318322,0.9342822098386581,0.3168188886370056,0.5232913682306216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.58862627119557,53.90624512888522,-0.32330453402828063,-0.38779391375566347,0.31210743672817043,-0.666094472885997,0.40271137797714734,-0.22875484902349427,lift
-0.07491712943082825,0.5370657257684777,0.40682484889756776,-0.9974601894523936,1.1780818144741132,2.1755420039265068,0.7363032750803846,0.37032002970622474,1.8764998570895306,0.8873653443720129,-1.2861797732284581,4.659873133087853,5.946052906316311,2.3574352660309037,0.08438241996136339,0.5166003373659515,0.28539736104842867,-1.0921364087831869,1.143925178612543,2.2360615873957297,0.37808889207357343,16.273957041603545,206.8831107931642,123.42043402451289,-406.77730165839625,411.1075889130319,817.8848905714282,192.41403828571418,-5.301251066022449,108.70080003325398,95.77612364829226,-187.64509315173666,252.9214662768346,440.5665594285713,128.70812714285708,45.72155421522588,180.7747443374203,150.32360680132538,-297.69104611334524,461.28146788665424,758.9725139999995,193.76014492857132,1.6612546387626907,1.2110615734514152,1.0,3.8693970944280065,251.11019941907176,163.16576496867413,3.0,524.2446982466491,0.4351665446096521,0.5336042112863738,0.8234742636484861,1.2035551111296199,0.42026348122371066,0.6111964977375558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.65546236803316,54.55826783165858,-0.47958901632339035,-0.392351421436561,0.4120099025080061,-0.6974180985790686,0.44326444395361747,-0.2584483360937049,lift
-0.07426171201830868,0.5468529960627648,0.47595737139842004,-0.9283927313531667,1.04605748493163,1.9744502162847968,0.6317461927391567,-0.19960096848927858,1.6725910545650435,0.432990684200802,-1.5179197271711762,4.659873133087853,6.177792860259029,0.6531883131529314,-0.0012006869716719437,0.40106883705477686,0.24890579575929514,-0.9416170754701692,0.9389511520754683,1.8805682275456375,0.3256157950311137,-0.5990100583964457,183.74036988374905,69.01287399745505,-501.46834108696754,411.1075889130319,912.5759299999995,104.84002378571424,-1.0754393231653097,99.4800177069482,73.92904528381362,-116.9760428660224,291.75239341969166,408.72843628571405,97.74520178571424,-11.182945827631231,167.36291590166522,82.52831924041709,-412.46242554191673,461.28146788665424,873.743893428571,137.48597321428565,1.5053541782660251,1.0181998012621436,1.0,4.7332149204866205,202.79972672817286,175.1170681751197,2.0,581.020195725489,0.3647893545398365,0.47300287233626764,0.7458786003804375,1.1572684936747104,0.3041264246653555,0.44893046092237177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.91732314987648,45.24525094733389,-0.17387232124885543,-0.4215632688872786,0.08949821955726579,-0.7172378841382945,0.5500973091136575,-0.3773058107681918,lift
