accel_y (g)_mean,accel_y (g)_std,accel_y (g)_mad,accel_y (g)_min,accel_y (g)_max,accel_y (g)_range,accel_y (g)_iqr,accel_x (g)_mean,accel_x (g)_std,accel_x (g)_mad,accel_x (g)_min,accel_x (g)_max,accel_x (g)_range,accel_x (g)_iqr,accel_z (g)_mean,accel_z (g)_std,accel_z (g)_mad,accel_z (g)_min,accel_z (g)_max,accel_z (g)_range,accel_z (g)_iqr,gyro_x (°/s)_mean,gyro_x (°/s)_std,gyro_x (°/s)_mad,gyro_x (°/s)_min,gyro_x (°/s)_max,gyro_x (°/s)_range,gyro_x (°/s)_iqr,gyro_y (°/s)_mean,gyro_y (°/s)_std,gyro_y (°/s)_mad,gyro_y (°/s)_min,gyro_y (°/s)_max,gyro_y (°/s)_range,gyro_y (°/s)_iqr,gyro_z (°/s)_mean,gyro_z (°/s)_std,gyro_z (°/s)_mad,gyro_z (°/s)_min,gyro_z (°/s)_max,gyro_z (°/s)_range,gyro_z (°/s)_iqr,accel_mag_mean,accel_mag_std,accel_peak_count,accel_peak_amplitude,gyro_mag_mean,gyro_mag_std,gyro_peak_count,gyro_peak_amplitude,jerk_y (g)_mean,jerk_y (g)_std,jerk_x (g)_mean,jerk_x (g)_std,jerk_z (g)_mean,jerk_z (g)_std,accel_dominant_freq,accel_dominant_power,accel_low_band_energy,accel_mid_band_energy,gyro_dominant_freq,gyro_dominant_power,gyro_low_band_energy,gyro_mid_band_energy,gyro_rotation_mean,gyro_rotation_std,accel_corr_xy,accel_corr_xz,accel_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,shot_type
0.15724993583180985,1.5936348602640908,0.6500501197085348,-1.4507436213110465,3.7704852358318077,5.2212288571428545,1.420883928571428,0.20320299488116994,0.5931951216803886,0.5676195543627928,-0.8264898908331152,1.491601537738312,2.318091428571427,0.7923711428571424,-0.11720142538521798,0.4450605431556024,0.28312195565216813,-1.0926395110995033,0.8925382031862101,1.9851777142857134,0.3654129285714284,-35.01580677268215,227.2890744196187,116.06763500868378,-504.106956515539,364.30256434160344,868.4095208571425,134.78278671428563,35.95130236254896,137.7793872559447,67.70974480170558,-225.65851286602236,359.84305941969166,585.501572285714,98.61519378571424,-15.960567299059795,194.26260377411276,120.87979052399736,-412.46242554191673,408.1724344580828,820.6348599999995,172.93843442857133,1.5033948940100232,0.9535147474124465,1.0,3.797699751172989,260.76163292445693,207.74541029065432,2.0,601.1312409150214,0.7830562406015033,1.1292120048271839,0.4063341353383456,0.4939998593296649,0.32521894736842094,0.4273620450840221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.9579575489762,42.72525350397226,-0.05291159104660366,-0.29963873484217896,-0.35504257947991785,-0.920244916364941,0.5844777792320272,-0.5976864457683008,lift
-0.12711006416819,1.4876597833752867,0.6428586517475149,-1.4886479070253322,3.7704852358318077,5.25913314285714,0.868898071428571,0.09298552345259856,0.5834764450424638,0.5748341085583579,-1.0059253194045437,1.491601537738312,2.497526857142856,0.7575452857142854,-0.18231322538521796,0.4317140115277561,0.40118686531969233,-1.0926395110995033,0.8925382031862101,1.9851777142857134,0.49637514285714246,2.402655655889268,195.8066302272275,87.18050536515902,-504.106956515539,364.30256434160344,868.4095208571425,123.91722121428563,41.85885447683466,129.72625833671378,96.24416189484566,-225.65851286602236,359.84305941969166,585.501572285714,126.6172898571428,-5.441285599059808,175.5955029544516,140.89934815944835,-336.2275512562024,408.1724344580828,744.3999857142852,189.79069335714277,1.4392552137084351,0.852372687671905,1.0,3.797699751172989,237.4592475409796,177.21052169487209,2.0,601.1312409150214,0.6653948120300748,0.9406047494474663,0.4000752932330825,0.4647087553317714,0.29665560902255633,0.41133118144155023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.44538940064686,43.23043895401108,0.05378343706132302,0.09973261052885977,-0.360040032746628,-0.7439296702036159,0.43696130226268903,-0.5149120966465504,lift
0.3014290786889527,1.9604310442433164,0.7264941490962681,-1.5623933355967607,5.234315521546093,6.796708857142853,1.4565213571428566,0.14541178059545562,0.8563851803022443,1.0067349850372462,-1.5620581765474006,1.6714243948811691,3.2334825714285698,1.2823658571428567,-0.09405345395664658,0.6524266253631493,0.4152584547758461,-0.9668703682423604,1.4993453460433521,2.4662157142857124,0.7101371428571425,-38.19568952982499,207.3633060704992,59.92329501517917,-624.6039076583961,329.91677977017486,954.5206874285709,68.48844707142854,47.494954119691826,147.6887142643953,164.44011169168857,-270.4247620088795,316.72605056254895,587.1508125714284,205.29758314285706,-21.380296313345507,231.95105246146355,197.34287537444462,-494.8534972562024,541.4651241723685,1036.3186214285709,283.32889021428554,1.8635494808744923,1.2846709375189396,1.0,5.664461244700929,276.92719277776325,214.69959501522766,2.0,682.9024882829697,0.9651748270676687,1.3858012906981205,0.6516100601503756,0.7851304673431007,0.4157514436090223,0.6714776281158983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.80077961703958,45.835522628221845,-0.3477759103512044,0.4861591766786362,-0.4686717418212671,-0.6307884722249941,0.6791364589975801,-0.5655619326797059,lift
-0.11465650702533296,1.421475118774841,0.3545014158614865,-1.103561335596761,4.013011235831808,5.116572571428569,0.518337857142857,0.09693958059545574,0.6447759097657344,0.7635058308790421,-1.067480176547401,1.3628989663097408,2.4303791428571415,0.8409623571428568,0.08663570318621047,0.37261750593741466,0.19723480913413868,-1.025061796813789,0.8086479174719244,1.8337097142857135,0.23728242857142845,-2.383185929825005,195.7924665887132,60.86896436824023,-574.8911542298247,383.6905897701748,958.5817439999995,81.46538235714283,1.7083777911203994,119.70693278274211,76.94079813547798,-196.75633286602238,342.96620256254874,539.7225354285711,102.84535478571424,28.05037802951161,138.11668328748763,92.3034208712812,-342.76863068477394,375.85452531522577,718.6231559999997,123.05293599999993,1.370683061799728,0.8523194113079692,1.0,4.018096589953805,198.6987875747166,181.8099875839332,2.0,573.1333817220458,0.5850194586466162,0.9575498136952176,0.3815784962406013,0.47606669239855925,0.24956497744360892,0.3890994498578208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.43563868099172,70.88703161873765,0.031257295842974916,-0.1556098003169989,-0.3488054923537394,-0.9461347726692504,0.47595235817767906,-0.44903127498068146,lift
0.46764332154609534,1.7162982439983068,0.6255397398322003,-1.0622470498824754,4.013011235831808,5.075258285714283,2.719296857142856,0.06834950916688429,0.5866086274824326,0.38720338479538163,-1.067480176547401,1.3628989663097408,2.4303791428571415,0.6462724999999996,0.08721398890049617,0.5111728889610145,0.46120535652891925,-1.025061796813789,1.0722384889004952,2.097300285714284,0.5894929285714283,-11.874145229824999,266.9546099519573,140.98330305167508,-574.8911542298247,483.1664986273176,1058.0576528571423,162.5764535714285,3.8407574054061184,154.01853689973683,101.6282553611839,-310.0986974374509,342.96620256254874,653.0648999999996,147.3068800714285,11.353583358083057,170.87912100013514,144.63060892675512,-342.76863068477394,375.85452531522577,718.6231559999997,177.76479057142848,1.6695037644377169,0.9974028567111144,2.0,3.7915045750143053,286.48153698138157,205.91048308271354,3.0,580.0793633303406,0.8359846917293229,1.200900830317702,0.39962541353383435,0.4835666884098342,0.3606548571428569,0.5061675673656217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.07278546281758,75.55081961471194,-0.035726694554910156,0.2016826287118244,-0.1892928215914241,-0.9484949596939015,0.5767677082159988,-0.602847202311509,lift
-0.1573414070253329,1.5157177807978786,0.308159930117974,-1.363820192739618,4.20349180726038,5.567311999999998,0.5432665714285714,-0.08610977654740139,0.638788409690576,0.5613138353271716,-1.0502118908331153,1.2989738234525978,2.349185714285713,0.6360204999999997,0.00551254604335337,0.4053992253248298,0.2757413500081304,-0.7786352253852177,1.0366353460433528,1.8152705714285706,0.3693233571428569,-33.30487730125357,204.32481123423787,50.50540054922525,-624.6039076583961,363.89169062731764,988.4955982857138,58.749629857142835,-7.0326679945938775,86.94166534906009,86.69684620983114,-143.41772800887952,208.0158871339774,351.4336151428569,118.02050942857139,26.611005800940177,167.44356654855676,134.67899566516618,-362.2586026847739,448.49317160093995,810.7517742857139,207.46316378571416,1.4456362445328637,0.9011864423716028,1.0,4.245998077966917,212.37186510662696,184.68849300949944,2.0,605.5654181028838,0.6534109774436088,0.9938422316448896,0.390333789473684,0.4939993235394012,0.25684476691729313,0.40359690795086556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.91912406934674,41.7594208656034,0.09573561234873822,0.196666116095571,-0.46968720798541075,-0.8263718114154711,0.5783328276738727,-0.3878536404872924,lift
0.46247660726038103,2.1041600140221397,1.1124063991596482,-1.5623933355967607,5.234315521546093,6.796708857142853,2.431027785714285,-0.047414805118829964,0.7822871841926163,0.7290355410991037,-1.5620581765474006,1.6714243948811691,3.2334825714285698,0.8615633571428564,0.04156054604335335,0.67898090118027,0.36600005506758215,-0.9668703682423604,1.4993453460433521,2.4662157142857124,0.4939931428571428,44.71287337017496,173.8782047752273,102.52536313757948,-335.3199099441106,405.7385860558891,741.0584959999996,131.48350714285706,18.64530747683469,158.08924473696453,106.98792592117685,-276.90314972316514,316.72605056254895,593.6292002857141,200.57644335714275,46.924636986654455,233.0407569025771,221.76282774086718,-494.8534972562024,541.4651241723685,1036.3186214285709,298.26273892857125,1.9265674639811539,1.4165717521726218,1.0,5.664461244700929,281.0228647406857,187.37340622477979,3.0,653.4055858905102,1.0431496090225558,1.4224503943561593,0.6421114887218041,0.792091443312554,0.452658736842105,0.7022351102585687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.78497490636377,40.57986730358808,-0.3253540984316685,0.685944176984484,-0.36921079019176634,-0.750405011760396,0.6170758957534971,-0.5460523484064863,lift
0.6186127929746668,1.9146755004133982,0.6585697874570184,-1.2652367641681894,4.536056950117522,5.801293714285711,2.652042857142856,0.0026885805954557527,0.5854347385310545,0.3037587195321815,-1.0010838908331152,1.3029823948811692,2.3040662857142844,0.5422931428571427,0.04443767461478193,0.5276571102806872,0.3366142436958504,-0.9127132253852177,1.0319179174719242,1.944631142857142,0.44422807142857124,-26.39357705839643,238.95036232849571,151.38296272790237,-532.5067010869676,458.7646983416033,991.2713994285709,169.4055144285713,4.800726433977554,136.54209581324733,93.87678884480499,-218.58719372316523,267.40950713397746,485.9967008571427,134.9488033571428,13.450944200940194,225.21539259778373,137.4997429668176,-488.4298626847738,478.43709845808286,966.8669611428567,225.07145278571417,1.7804859343851909,1.22542714653756,2.0,4.267255146532238,288.4705377537287,210.11505724523897,2.0,586.6233871114468,0.8310982556390973,1.2380547093887928,0.400252902255639,0.5023197017149712,0.34844342857142835,0.5272336755686209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.50952036497043,70.69575515916448,-0.18250821381670487,0.39932708427972735,-0.3800088480616827,-0.9292862312124641,0.6477278002555443,-0.5723720328974268,lift
-0.10062366416819009,1.4864284877358802,0.27816625183665494,-1.2231556213110468,3.8756975215460936,5.09885314285714,0.4326043571428569,0.025195280595455692,0.5224506394787414,0.25377172673368054,-0.7399941765474011,1.496367537738312,2.2363617142857133,0.3553002857142856,0.038109574614781885,0.4276533356539376,0.2981290671081989,-0.9127132253852177,1.0319179174719242,1.944631142857142,0.3583519999999999,-3.0478795583964455,195.68506175747123,39.971065311674856,-532.5067010869676,458.7646983416033,991.2713994285709,78.24805385714282,-11.970649151736731,103.7318438193682,57.59472230059776,-218.58719372316523,267.40950713397746,485.9967008571427,78.9655135714286,-13.733732527631224,162.9304051014055,98.10054338225929,-342.1855632562024,391.25548188665425,733.4410451428566,141.1227145714285,1.350218897818997,0.9243553899584026,1.0,3.88445914753831,207.18559659754132,181.6991626460537,2.0,624.1735521332222,0.5794903909774433,0.9852959988451772,0.3362801203007518,0.442715787218927,0.28748790977443595,0.46530421356249796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.46822152347885,63.105082266060215,0.04154030466009185,0.33281295708505687,-0.36202703729465796,-0.809134904229251,0.5972064714207728,-0.20088375693716912,lift
0.23295196440323837,1.5828632809241903,0.24078095429481752,-1.0616167641681897,3.997064664403237,5.058681428571426,1.3594962142857137,0.15261825202402715,0.6310684682637687,0.5288698391792964,-1.2124067479759724,1.287893823452598,2.5003005714285704,0.7571632857142854,-0.09683731109950372,0.4420376514147338,0.27909224282227,-0.8765083682423604,1.0530599174719244,1.9295682857142848,0.32584399999999986,-44.4196555441107,239.3399498560142,52.96477012592576,-531.9066039441104,429.98592862731766,961.8925325714281,77.38428857142854,33.802990562548956,153.08997321431505,101.36726675045117,-323.9216451517366,342.2469045625488,666.1685497142854,167.47838292857136,-14.964931599059799,170.01890904864888,108.59080276205641,-343.6036009704882,379.7574887437971,723.3610897142853,129.67825721428565,1.4759095947664234,1.0038566354169882,1.0,4.018533558682767,263.4939470539524,208.655740259535,2.0,644.3891479493522,0.747689714285714,1.182641736799288,0.35149383458646605,0.42714370910633426,0.30923806015037575,0.4314226274934599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0937043205299,51.27438837221628,0.12577246934140318,-0.14132668461865577,-0.31157624813674745,-0.8840171256963243,0.5131564814265968,-0.4370479354158826,lift
