Date,Time,Accel_X (g),Accel_Y (g),Accel_Z (g),Gyro_X (°/s),Gyro_Y (°/s),Gyro_Z (°/s),Mag_X (G),Mag_Y (G),Mag_Z (G),Timestamp (s),timestamp,shot_type
2025-10-20,13:12:47.725,0.02080011859428709,-1.0731416771412772,0.4682061178960462,2.6659603773987177,-16.152867886993615,-42.594450929637496,0.27503,-0.26058,0.2121,2904.0,1970-01-01 00:00:02.900,smash
2025-10-20,13:12:47.825,-0.21323288304206342,-1.3653503597975245,0.6137599503848532,-12.198679051172704,-32.2572636012793,-79.82613550106605,0.24947,-0.28987,0.2121,3004.0,1970-01-01 00:00:03.000,smash
2025-10-20,13:12:47.924,-0.35565489769871617,-1.5643045956230077,0.4198803456319998,-45.69685647974411,3.8229523987206666,-98.99595150106605,0.24403,-0.28412,0.2121,3104.0,1970-01-01 00:00:03.100,smash
2025-10-20,13:12:48.025,-0.22697283312264632,-1.3485330442584045,0.040359660313700176,-75.0625521940298,72.9730292558635,-90.9702323582089,0.25011,-0.2727,0.2121,3204.0,1970-01-01 00:00:03.200,smash
2025-10-20,13:12:48.124,-0.17970936770024545,-1.2025065317815222,-0.12657193960284227,-81.4694681940298,80.58059239872063,-69.8118089296375,0.24846,-0.26431,0.2121,3304.0,1970-01-01 00:00:03.300,smash
2025-10-20,13:12:48.224,-0.1053034606296918,-1.211814726141543,-0.2628021765513228,-62.739595908315536,95.5019289701492,-64.70972064392319,0.24846,-0.2674,0.2121,3404.0,1970-01-01 00:00:03.400,smash
2025-10-20,13:12:48.325,-0.027718963731688504,-1.26909357303774,-0.354844859249282,-63.1589564797441,75.82632354157778,-54.8601569296375,0.2445,-0.28109,0.2121,3504.0,1970-01-01 00:00:03.500,smash
2025-10-20,13:12:48.424,0.032617625786282474,-1.5762595974244011,-0.3088352820761237,-93.31894705117266,36.35304039872065,-69.01420750106605,0.22548,-0.2982,0.2121,3604.0,1970-01-01 00:00:03.600,smash
2025-10-20,13:12:48.524,0.5455050973324196,-2.1052959521128174,-0.39297755614736857,-109.7903999083155,-89.25596388699357,-41.33799292963749,0.18297,-0.30626,0.2121,3704.0,1970-01-01 00:00:03.700,smash
2025-10-20,13:12:48.624,0.6464574684039411,-1.746518773205698,-0.3105946539534465,18.84394037739873,-161.66037131556493,138.5025570703624,0.01237,-0.33128,0.2121,3804.0,1970-01-01 00:00:03.800,smash
2025-10-20,13:12:48.725,-0.0809899149524355,0.3338696736096846,-0.14318255161489088,331.4323620916843,-271.9107838869935,391.67077164179085,-0.38644,-0.36896,0.2121,3904.0,1970-01-01 00:00:03.900,smash
2025-10-20,13:12:48.822,0.19176918885867594,3.9825885700960235,1.904257991075893,240.90169094882714,-266.63123531556494,-36.94208292963753,-0.54767,-0.00404,0.2121,4004.0,1970-01-01 00:00:04.000,smash
2025-10-20,13:12:48.925,-0.05818936719202349,5.226273252388837,1.1077367648980914,26.253411805970188,-543.3995770298504,-272.8211660724944,-0.34705,0.26874,0.2121,4104.0,1970-01-01 00:00:04.100,smash
2025-10-20,13:12:49.024,-0.3735106562175142,4.592893559848758,-0.1322353893834071,4.330816948827297,-325.6291547441362,-242.22923464392318,-0.2143,0.09586,0.2121,4204.0,1970-01-01 00:00:04.200,smash
2025-10-20,13:12:49.125,-0.9063532846527841,2.445601500798386,-1.3671707916133493,224.03869323454148,40.511677255863475,173.18506307036242,0.01445,0.44075,0.2121,4304.0,1970-01-01 00:00:04.300,smash
2025-10-20,13:12:49.223,0.1424201559002853,1.0606839467328304,-0.28145255540330855,154.08274752025582,370.3627218272919,42.62995049893387,0.1972,0.19493,0.2121,4404.0,1970-01-01 00:00:04.400,smash
2025-10-20,13:12:49.324,0.18737218990370438,-0.4131751458587838,-0.6241184729831052,77.33105466311297,171.91515754157774,64.50659307036246,0.27177,0.0571,0.2121,4504.0,1970-01-01 00:00:04.500,smash
2025-10-20,13:12:49.424,0.06812026370164344,-0.7084909128479596,-0.4954225675677317,111.60052552025581,130.3909623987206,22.071878784648174,0.27598,-0.06919,0.2121,4604.0,1970-01-01 00:00:04.600,smash
2025-10-20,13:12:49.524,0.005255623882610972,-0.8808219727079359,-0.1071740421969572,131.66306837739864,139.51551582729203,25.679609927505325,0.26198,-0.2142,0.2121,4704.0,1970-01-01 00:00:04.700,smash
2025-10-20,13:12:49.624,0.19125329295080884,-1.1701378124334694,0.13828965185537814,78.99752237739868,118.19723097014918,-16.04651207249465,0.24619,-0.278,0.2121,4804.0,1970-01-01 00:00:04.800,smash
2025-10-20,13:12:49.725,0.286952495528747,-1.3768179063496448,0.3750194966406009,2.4503429488272928,53.727762970149215,-57.75327721535178,0.23844,-0.29484,0.2121,4904.0,1970-01-01 00:00:04.900,smash
2025-10-20,13:12:49.824,0.09178760046892522,-1.3498372169972874,0.579450830478124,-59.20954619402982,-8.319116744136469,-77.97984664392318,0.25073,-0.29593,0.2121,5004.0,1970-01-01 00:00:05.000,smash
2025-10-20,13:12:49.919,-0.304449283701418,-1.4781916780410298,0.6824801731974421,-65.58886419402981,-56.64392902985073,-114.85971664392319,0.27666,-0.27573,0.2121,5104.0,1970-01-01 00:00:05.100,smash
2025-10-20,13:12:50.023,-0.3703021363652501,-1.6282447521086505,0.4623304743158938,-40.2147747654584,-25.902505315565023,-108.84676407249461,0.28289,-0.25727,0.2121,5204.0,1970-01-01 00:00:05.200,smash
2025-10-20,13:12:50.125,-0.27418972770460887,-1.683167462278843,0.14857663995605885,-29.473911336886975,30.502127541577796,-93.47446950106605,0.29041,-0.24287,0.2121,5304.0,1970-01-01 00:00:05.300,smash
2025-10-20,13:12:50.221,-0.1441390205099498,-1.5802517737139192,-0.040428934054875756,-48.523052479744116,76.57593839872064,-67.57947407249463,0.28103,-0.25225,0.2121,5404.0,1970-01-01 00:00:05.400,smash
2025-10-20,13:12:50.323,-0.2908535086893095,-1.6531263040108557,-0.08582198379048636,-71.41132447974411,74.17022468443491,-60.84025835820893,0.2755,-0.25522,0.2121,5504.0,1970-01-01 00:00:05.500,smash
2025-10-20,13:12:50.425,-0.14044839506792234,-1.886320782621001,-0.42891244495352215,-127.97089190831551,72.74398354157778,-93.50504607249462,0.26841,-0.26083,0.2121,5604.0,1970-01-01 00:00:05.600,smash
2025-10-20,13:12:50.524,1.0018915270648892,-2.3275887715988866,-0.7854361094852913,-116.07279647974406,-91.75524588699358,-57.79203121535178,0.25638,-0.23331,0.2121,5704.0,1970-01-01 00:00:05.700,smash
2025-10-20,13:12:50.621,1.479663028286853,-1.2647382552278483,-0.4782579098185239,97.64507409168442,-133.68682160127923,188.88336707036237,0.08787,-0.26891,0.2121,5804.0,1970-01-01 00:00:05.800,smash
2025-10-20,13:12:50.724,0.3819979260630598,1.3458924465430435,-0.033162138218418506,444.67644466311276,-188.6384647441364,526.4170722132194,-0.39204,-0.37013,0.2121,5904.0,1970-01-01 00:00:05.900,smash
2025-10-20,13:12:50.820,-0.6077161940905448,4.598585585109924,1.225854406773978,198.36793580597,-215.41505845842204,138.22805478464812,-0.56585,0.12953,0.2121,6004.0,1970-01-01 00:00:06.000,smash
2025-10-20,13:12:50.921,0.3774440745165463,5.629810531498321,0.07770113019074146,-18.484389051172617,-690.7091933155648,24.73343192750546,-0.37129,0.34099,0.2121,6104.0,1970-01-01 00:00:06.100,smash
2025-10-20,13:12:51.023,-0.12716440529966563,4.985020763803341,-0.3794224225417282,-35.60101590831559,-630.2147498869932,104.45499564179087,-0.28372,-0.03691,0.2121,6204.0,1970-01-01 00:00:06.200,smash
2025-10-20,13:12:51.125,-0.7887286987656595,3.035932133685018,-0.5118875959298286,260.0316749488272,-182.53912588699362,197.54540907036238,-0.01329,0.4538,0.2121,6304.0,1970-01-01 00:00:06.300,smash
2025-10-20,13:12:51.225,-0.8626067742462727,1.2272584624826415,0.543097174547018,152.34344809168437,361.63281782729194,-166.39608264392314,-0.07095,0.31108,0.2121,6404.0,1970-01-01 00:00:06.400,smash
2025-10-20,13:12:51.323,0.112350533838339,-0.20456688614076002,-0.33996951177447704,120.91571552025583,327.8443226844348,-121.29904978678034,0.06526,0.15966,0.2121,6504.0,1970-01-01 00:00:06.500,smash
2025-10-20,13:12:51.425,-0.26466163793797515,-0.8330065383708888,-0.6100327412520903,99.34006637739868,237.9492381130063,4.656268213219622,0.1813,0.04091,0.2121,6604.0,1970-01-01 00:00:06.600,smash
2025-10-20,13:12:51.523,-0.11425157340848721,-1.0638099235636316,-0.41228242527374304,127.82290380597009,172.80617497014916,-10.01441550106609,0.23937,-0.09183,0.2121,6704.0,1970-01-01 00:00:06.700,smash
2025-10-20,13:12:51.625,0.06549634068660903,-1.3400161792086744,-0.07226271945221047,104.6123678059701,117.42828439872062,-21.961440643923225,0.24695,-0.21059,0.2121,6804.0,1970-01-01 00:00:06.800,smash
2025-10-20,13:12:51.722,0.16099709123359823,-1.4640021554656146,0.27159452356376806,44.13123580597013,73.06729354157777,-65.85815321535178,0.24566,-0.2706,0.2121,6904.0,1970-01-01 00:00:06.900,smash
2025-10-20,13:12:51.824,0.06857215845665486,-1.3735609727237765,0.5292485942234434,-13.916722479744125,24.50729268443494,-101.81223321535175,0.25831,-0.27422,0.2121,7004.0,1970-01-01 00:00:07.000,smash
2025-10-20,13:12:51.925,-0.15220879038964677,-1.5017066367422864,0.5299696129028899,-34.37092219402983,-0.12199502985075987,-123.1064583582089,0.26874,-0.25825,0.2121,7104.0,1970-01-01 00:00:07.100,smash
2025-10-20,13:12:52.021,-0.18327205566488974,-1.6102184098071917,0.21686090031212502,-36.687229622601265,23.3772495415778,-118.27112550106604,0.27325,-0.23882,0.2121,7204.0,1970-01-01 00:00:07.200,smash
2025-10-20,13:12:52.125,-0.0754355057063256,-1.530655245978,-0.023836465236895407,-50.14623819402983,61.09266325586349,-96.32273092963749,0.28808,-0.21909,0.2121,7304.0,1970-01-01 00:00:07.300,smash
2025-10-20,13:12:52.219,-0.0721419362427675,-1.2404369703071383,-0.07908288305631263,-71.94918905117267,80.11650639872063,-65.26889435820891,0.28356,-0.21816,0.2121,7404.0,1970-01-01 00:00:07.400,smash
2025-10-20,13:12:52.325,-0.2113016942383504,-1.2254448206213613,-0.04585684632456363,-76.44018819402982,87.88488011300635,-62.913480358208915,0.27759,-0.22329,0.2121,7504.0,1970-01-01 00:00:07.500,smash
2025-10-20,13:12:52.422,-0.01395781402669104,-1.4618717083481498,-0.4994732827095078,-62.08807819402982,130.68402297014916,-69.71566407249462,0.27624,-0.22978,0.2121,7604.0,1970-01-01 00:00:07.600,smash
2025-10-20,13:12:52.524,0.7110429309318774,-1.9238669026829462,-0.5196766946041503,-42.575748479744114,56.630173827292055,-40.574399786780354,0.28505,-0.24566,0.2121,7704.0,1970-01-01 00:00:07.700,smash
2025-10-20,13:12:52.620,1.3606782543946732,-1.8490394391948222,0.03827613928839261,9.495089520255869,-52.90343760127929,132.52092307036241,0.2222,-0.32143,0.2121,7804.0,1970-01-01 00:00:07.800,smash
2025-10-20,13:12:52.722,0.5288654900194558,-0.7230679984357617,0.6105270341656681,57.387862091684404,-79.92192788699359,418.32965364179086,-0.10698,-0.45287,0.2121,7904.0,1970-01-01 00:00:07.900,smash
2025-10-20,13:12:52.821,-0.8112914069286468,1.6561149631521261,0.6804834295837346,256.55405409168435,-163.9909010298507,611.9080613560765,-0.5502,-0.23255,0.2121,8004.0,1970-01-01 00:00:08.000,smash
2025-10-20,13:12:52.924,0.45956409284292177,4.066564774080236,1.2836631625692023,-9.342202194029865,-261.20421702985055,-218.16147064392322,-0.46988,0.29484,0.2121,8104.0,1970-01-01 00:00:08.100,smash
2025-10-20,13:12:53.024,0.16455114699648854,4.956892561661621,0.1538060728995812,-162.2577439083154,-649.6492304584219,-278.2084252153516,-0.36828,0.10605,0.2121,8204.0,1970-01-01 00:00:08.200,smash
2025-10-20,13:12:53.121,-0.861470994794565,4.438206390531858,-0.751688130599441,-33.403880765458425,-395.86820874413615,-205.07989321535194,-0.1184,0.22422,0.2121,8304.0,1970-01-01 00:00:08.300,smash
2025-10-20,13:12:53.224,-1.5752101509366023,2.878834249498047,-1.0426963998445566,373.7310040916842,51.20639925586342,246.36551564179106,0.02172,0.39794,0.2121,8404.0,1970-01-01 00:00:08.400,smash
2025-10-20,13:12:53.325,0.16583914926276394,0.9561978311545339,-0.27023203931133094,276.53262209168435,480.9633641130061,-135.37626407249462,0.15476,0.11118,0.2121,8504.0,1970-01-01 00:00:08.500,smash
2025-10-20,13:12:53.425,0.1684560033540838,-0.7678870287434504,-0.6961577333211036,109.17907180597011,261.9367669701491,56.61148021321959,0.26008,-0.08762,0.2121,8604.0,1970-01-01 00:00:08.600,smash
2025-10-20,13:12:53.523,0.1491490731587604,-1.2342805633091758,-0.42147798120913005,45.28583494882728,150.61515811300632,-31.450301786780365,0.29391,-0.15989,0.2121,8704.0,1970-01-01 00:00:08.700,smash
2025-10-20,13:12:53.621,0.2880302081288427,-1.2153960009985187,0.08615579201982437,11.206392663113004,85.26571011300635,-17.22117178678037,0.29113,-0.2121,0.2121,8804.0,1970-01-01 00:00:08.800,smash
2025-10-20,13:12:53.718,0.18516827688486232,-1.3106841358373433,0.29540031211309525,-20.99897276545841,28.389235827292087,-24.36220835820894,0.27153,-0.26198,0.2121,8904.0,1970-01-01 00:00:08.900,smash
2025-10-20,13:12:53.825,0.06437251666026117,-1.333721777660906,0.39954297958638557,-39.98451419402983,9.303288113006383,-70.83082607249463,0.25174,-0.29315,0.2121,9004.0,1970-01-01 00:00:09.000,smash
2025-10-20,13:12:53.925,-0.18734089789185066,-1.4009435999160482,0.5204003771574852,-43.01074733688698,-4.059639886993612,-121.95650464392315,0.26058,-0.27993,0.2121,9104.0,1970-01-01 00:00:09.100,smash
2025-10-20,13:12:54.025,-0.29361663336517124,-1.5421848610873026,0.3860168661018334,-42.39823390831554,8.539172398720671,-149.33105950106602,0.26967,-0.24984,0.2121,9204.0,1970-01-01 00:00:09.200,smash
