Date,Time,Accel_X (g),Accel_Y (g),Accel_Z (g),Gyro_X (°/s),Gyro_Y (°/s),Gyro_Z (°/s),Mag_X (G),Mag_Y (G),Mag_Z (G),Timestamp (s),timestamp,shot_type
2025-10-20,12:57:49.357,-0.007428218179851019,-0.08352538153698642,0.0004106792848860116,7.244948913032126,-55.57023772316532,-36.180789256202694,-0.46522,-0.21979,0.2121,4.0,1970-01-01 00:00:00.000,lift
2025-10-20,12:57:49.457,-0.030738726641034008,-0.08378764058951284,0.012916868237907806,11.053205770174987,-58.08871686602245,-53.41720754191697,-0.46442,-0.21981,0.2121,104.0,1970-01-01 00:00:00.100,lift
2025-10-20,12:57:49.557,-0.05957157691322195,-0.12896508040441484,-0.014327479262092966,9.002214055889262,-61.45337458030813,-62.20403297048835,-0.46103,-0.22772,0.2121,204.0,1970-01-01 00:00:00.200,lift
2025-10-20,12:57:49.657,-0.10012957390141326,-0.24278400834120176,-0.12096706262282922,-3.1120050869678733,-66.7796171517367,-60.28200611334549,-0.45753,-0.23836,0.2121,304.0,1970-01-01 00:00:00.300,lift
2025-10-20,12:57:49.757,-0.10458475751244377,-0.3391553950140155,-0.11922806429176037,-6.4076545155393,-72.12158743745098,-58.397102399059776,-0.458,-0.23541,0.2121,404.0,1970-01-01 00:00:00.400,lift
2025-10-20,12:57:49.857,-0.05874133495955396,-0.3876167343017189,-0.03876771305857986,-7.413949086967874,-72.37300172316527,-61.567993827631206,-0.46006,-0.24139,0.2121,504.0,1970-01-01 00:00:00.500,lift
2025-10-20,12:57:49.957,-0.07806511112019061,-0.46154656258642446,-0.013280043840017306,-10.848752229825012,-68.98958286602243,-64.22204725620263,-0.45776,-0.2459,0.2121,604.0,1970-01-01 00:00:00.600,lift
2025-10-20,12:57:50.057,-0.13211887323252505,-0.5417759311387185,-0.038819727720828846,-11.764997944110727,-72.11477600887956,-63.040021541916914,-0.45501,-0.24669,0.2121,704.0,1970-01-01 00:00:00.700,lift
2025-10-20,12:57:50.157,-0.06927345926673409,-0.674787002800043,-0.1273066103247284,-0.4281779441107301,-63.73211858030813,-69.63236297048834,-0.4545,-0.25289,0.2121,804.0,1970-01-01 00:00:00.800,lift
2025-10-20,12:57:50.256,0.2150447333549009,-0.7512019838958327,-0.1761744503767292,24.524781198746396,-22.803070008879587,-57.25266839905977,-0.44895,-0.2626,0.2121,904.0,1970-01-01 00:00:00.900,lift
2025-10-20,12:57:50.356,0.3801830297959743,-0.6499786979516865,-0.23409303313064586,55.78185377017495,20.97367656254896,23.28793788665447,-0.43096,-0.26874,0.2121,1004.0,1970-01-01 00:00:01.000,lift
2025-10-20,12:57:50.457,0.15085837195766436,-0.3372186778905829,-0.29040489499102895,114.39217577017493,2.2808457054061195,135.20274045808296,-0.44899,-0.21954,0.2121,1104.0,1970-01-01 00:00:01.100,lift
2025-10-20,12:57:50.557,-0.25460428617187364,0.330324466484569,0.46469821826675334,245.59436119874627,-131.0718271517367,203.04504931522578,-0.49482,-0.11071,0.2121,1204.0,1970-01-01 00:00:01.200,lift
2025-10-20,12:57:50.657,-0.6261883974013939,2.6284305925143836,0.8758875942338541,129.4237694844606,-222.77425943745092,398.96771531522575,-0.52823,0.03358,0.2121,1304.0,1970-01-01 00:00:01.300,lift
2025-10-20,12:57:50.757,-0.5592064850271561,3.9652751414036977,0.2449537616320426,-342.431983372682,76.93210113397754,129.7275567437972,-0.44471,0.27923,0.2121,1404.0,1970-01-01 00:00:01.400,lift
2025-10-20,12:57:50.857,0.09259566660229368,2.6088968136190918,-0.8040230433907634,-530.711352515539,267.23595027683456,-214.9133541133453,-0.55197,-0.09343,0.2121,1504.0,1970-01-01 00:00:01.500,lift
2025-10-20,12:57:50.957,0.7092751366991706,-0.04651176215438551,-0.6055324963556433,-224.7659216583964,178.89229741969177,-372.59350611334537,-0.38131,-0.40346,0.2121,1604.0,1970-01-01 00:00:01.600,lift
2025-10-20,12:57:51.057,0.7845852135697158,-0.8650941152235286,-0.0052723081274119715,119.21041291303206,-74.02599372316527,-59.48357839905979,-0.3333,-0.43632,0.2121,1704.0,1970-01-01 00:00:01.700,lift
2025-10-20,12:57:51.157,0.5195275627828877,-0.6756396441539301,0.19870865511616245,103.75442719874636,-27.885789723165292,8.010495886654475,-0.35241,-0.42816,0.2121,1804.0,1970-01-01 00:00:01.800,lift
2025-10-20,12:57:51.257,0.6070262507656026,-0.6941489879126161,0.37841682064191207,25.498529198746397,27.56205256254897,50.04711188665445,-0.40425,-0.38809,0.2121,1904.0,1970-01-01 00:00:01.900,lift
2025-10-20,12:57:51.357,-0.18152069381861924,-1.0572130075659059,0.30554020227591633,-46.464559086967846,64.5825017054061,82.87069502951157,-0.45147,-0.32281,0.2121,2004.0,1970-01-01 00:00:02.000,lift
2025-10-20,12:57:51.457,-0.7834655127600011,-1.3191636281101482,0.18242376995762066,-50.8586739441107,20.425458848263254,44.19937360094017,-0.49582,-0.19227,0.2121,2104.0,1970-01-01 00:00:02.100,lift
2025-10-20,12:57:51.557,-0.8148969837980771,-1.1529407359928538,0.025847931713841858,-11.58116937268216,-54.53325086602242,-43.95895154191692,-0.49552,-0.16479,0.2121,2204.0,1970-01-01 00:00:02.200,lift
2025-10-20,12:57:51.657,-0.12266785820688735,-0.7314811389485796,0.05142126162739766,7.790838627317837,-87.7553371517367,-83.97144297048833,-0.49389,-0.18079,0.2121,2304.0,1970-01-01 00:00:02.300,lift
