accel_y (g)_mean,accel_y (g)_std,accel_y (g)_mad,accel_y (g)_min,accel_y (g)_max,accel_y (g)_range,accel_y (g)_iqr,accel_z (g)_mean,accel_z (g)_std,accel_z (g)_mad,accel_z (g)_min,accel_z (g)_max,accel_z (g)_range,accel_z (g)_iqr,accel_x (g)_mean,accel_x (g)_std,accel_x (g)_mad,accel_x (g)_min,accel_x (g)_max,accel_x (g)_range,accel_x (g)_iqr,gyro_y (°/s)_mean,gyro_y (°/s)_std,gyro_y (°/s)_mad,gyro_y (°/s)_min,gyro_y (°/s)_max,gyro_y (°/s)_range,gyro_y (°/s)_iqr,gyro_z (°/s)_mean,gyro_z (°/s)_std,gyro_z (°/s)_mad,gyro_z (°/s)_min,gyro_z (°/s)_max,gyro_z (°/s)_range,gyro_z (°/s)_iqr,gyro_x (°/s)_mean,gyro_x (°/s)_std,gyro_x (°/s)_mad,gyro_x (°/s)_min,gyro_x (°/s)_max,gyro_x (°/s)_range,gyro_x (°/s)_iqr,accel_mag_mean,accel_mag_std,accel_peak_count,accel_peak_amplitude,gyro_mag_mean,gyro_mag_std,gyro_peak_count,gyro_peak_amplitude,jerk_y (g)_mean,jerk_y (g)_std,jerk_z (g)_mean,jerk_z (g)_std,jerk_x (g)_mean,jerk_x (g)_std,accel_dominant_freq,accel_dominant_power,accel_low_band_energy,accel_mid_band_energy,gyro_dominant_freq,gyro_dominant_power,gyro_low_band_energy,gyro_mid_band_energy,gyro_rotation_mean,gyro_rotation_std,accel_corr_xy,accel_corr_xz,accel_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,shot_type
0.9273369659652325,2.339849512476446,2.5039105736467837,-1.9153991794906722,5.265666858433337,7.181066037924009,3.27475743480587,-0.20746668183071457,1.2207939163266237,1.1526175243757188,-2.3875666516520604,1.9326083706665236,4.320175022318584,1.2965303455381205,0.06275999994789366,0.28360894692548144,0.33289085387866313,-0.2886700231946988,0.5957306804066207,0.8844007036013195,0.3826015232565955,-36.626450957049464,56.22923034560409,54.54432563390829,-123.76591736974783,57.06472377310923,180.83064114285705,70.4298714285714,-33.5791980420168,148.96639125612174,114.87848827149296,-328.32605632773095,161.70280338655456,490.02885971428555,116.85084371428562,-11.044722778711483,353.6066962879434,468.6213010558367,-634.5915594453777,413.2032311260502,1047.794790571428,606.2444397142855,2.343447217187718,1.5687121445047167,1.0,5.361195202493039,341.5376349580774,190.6134753582774,2.0,591.7436109871559,1.7139017715800349,2.0315364223163,1.0383466775991481,1.2743781742959748,0.2341082825242226,0.26018583481904417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.40217997446901,41.01179800848057,0.1888318054630553,0.6665724718665708,0.7812181707897342,0.5433371798150611,-0.7646647649679423,-0.7779894480912174,clear
0.12253188236348866,1.740723263908929,0.2894514456786404,-1.129381667803643,4.451610109305779,5.580991777109422,1.114859769536335,0.009244475116666144,1.140755535011993,0.6295417584302115,-3.07733077211332,1.467260991366949,4.544591763480269,0.8335390997185538,0.025714693651778277,0.17254446803449147,0.17672524690624927,-0.20584296513299097,0.41851877447630514,0.6243617396092961,0.2188353074209362,-15.277454576097098,40.23197115797398,32.90969802513232,-73.26884279831928,75.23833434453778,148.50717714285707,53.14517099999996,-4.108866264239035,95.1624760429373,29.86120184268675,-261.22622318487385,150.7149442436974,411.94116742857125,64.02213785714284,7.987788856209142,266.0125364748412,94.27356899273063,-712.5179594453776,378.6992822689073,1091.217241714285,119.5349190714285,1.63233230690897,1.3086115823383675,1.0,4.787638460105652,204.88629452990392,199.43137264877947,2.0,593.5277387443712,0.6913304581318926,1.240862974939423,0.6775904401573164,1.0721279828591836,0.11893222609433038,0.14961440238201956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.87907537887635,60.125822714285995,-0.1550865208586816,0.5376817422051883,0.5206594283723007,0.257987712598788,-0.49723656854194703,-0.7434841715400496,clear
-0.012679950833574193,1.9482309648526568,0.297343727119157,-1.464801860858536,5.030574812774098,6.495376673632634,0.5724849585392047,-0.00455645005209194,1.0060503189149324,0.45204910480523935,-2.462647505602893,2.344828507695402,4.807476013298295,0.7337286050056113,-0.022526224698168233,0.27681111734795744,0.2538106341028565,-0.5504478164394954,0.7279400631556551,1.2783878795951504,0.3009579756448654,-5.207858196815564,55.98091968271874,43.4622247919038,-147.38898251260494,80.18051663025206,227.569499142857,53.67973285714282,-3.0514405232198265,133.77268604373123,58.25344521968388,-403.74467375630235,215.1910071008402,618.9356808571425,68.8519114285714,-20.024328618310477,234.62807135735954,119.18269134692727,-578.2862977310921,536.1939394117644,1114.4802371428564,129.0577678571428,1.7348346275710391,1.3694536572870224,1.0,5.332053175931215,196.30482582086788,194.8875289521359,2.0,644.4737155978091,0.8232914447832651,1.3500309502344263,0.7274966977279681,1.203956543255232,0.2237973972870052,0.29913004112455993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.25101902968315,77.25626051587352,0.047059572263428065,0.5674039420073513,0.7711138709483591,0.32404200124713783,-0.2743269639253907,-0.8226899018994787,clear
0.2563208515883894,2.138490632189945,0.523880830279339,-1.5199629039217204,5.087723707998797,6.607686611920517,2.1195787129774084,0.011245063115672286,1.111655370890281,0.7310615748593448,-1.9454302527583602,2.7914857135862907,4.736915966344651,0.9915030812631771,0.01783705407460555,0.23443734552432988,0.13676274474909852,-0.35904511327931904,0.5328492346663005,0.8918943479456196,0.1529072450367765,-9.847773103081227,48.529930216363645,23.57148262660699,-135.43520165546212,46.401410058823515,181.83661171428565,36.12562742857141,-15.725276251540617,110.63262159130392,65.03514310754049,-278.1436380420167,116.68932481512599,394.83296285714266,91.41414228571426,-14.121657178711484,303.49015014085205,220.4786235388364,-605.9717651596635,635.6020634117644,1241.5738285714278,237.53971428571418,1.9807918489542624,1.4165060390226862,1.0,5.25431325035283,253.6992088410835,207.07824101688004,2.0,655.6987420711398,0.9841272309463435,1.4523500588002882,0.9849860627026867,1.4215724917936874,0.13979215885356275,0.1778222602087322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.41956638168074,47.980077658560496,0.15309513362153293,0.8112783637499623,0.5245109176480758,0.45303786049098577,-0.46062824634260335,-0.8057627271703013,clear
0.26736553174060496,2.109167716014487,0.38040630397284025,-1.391312849199951,5.08560607269848,6.476918921898431,2.3290295282827773,0.01791412416379797,1.0067399283498035,1.2466094626009743,-1.8135740244917837,2.2680081545673785,4.081582179059162,1.1642519025209468,0.009706494771169692,0.21352525075523773,0.1471439991108902,-0.394827951385276,0.4541556059668577,0.8489835573521337,0.18556684322212938,-14.029842322128843,47.35739334432829,22.682095395364122,-122.1175122268907,50.89603777310922,173.01354999999992,52.94731771428569,-20.651195527731083,104.79624737031276,53.86047959662897,-280.2691051848738,108.14012167226885,388.40922685714264,94.97873757142852,1.3619611641456746,298.46107355952944,96.01207894416618,-528.7579880168064,658.4573105546216,1187.2152985714279,116.27216771428567,1.9108561572723475,1.3886090075986888,1.0,5.571600331610055,234.24525202129158,219.22206502443754,2.0,622.8419325717732,0.9684328704033895,1.5039617426108132,0.8788979840209815,1.2187873052921998,0.14726977571270586,0.1803136476377968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90741990563096,54.437037884218704,0.24476988228686633,0.7740843758912301,0.05389626222499873,0.3290886144346094,-0.2235928189801058,-0.8121390337318533,clear
0.11897160947579541,1.9816287273636886,0.32022355285862764,-1.4587439959755113,4.975365284112999,6.43410928008851,1.9007502349280867,-0.014757254006234106,0.9540492885671522,0.710814160094544,-2.105797367240716,1.9105912436603374,4.016388610901053,1.1798879856148716,-0.0029892994804201697,0.15492767384024655,0.15478874715761906,-0.3905686620586202,0.250550436052722,0.6411190981113422,0.17283320622177042,-13.515552058823523,44.84419515783177,32.93801530390515,-107.50425536974784,54.49336720168065,161.99762257142848,50.615814857142816,-5.67219804201681,98.0557321387255,64.57456171474523,-248.6784806134453,140.79318195798314,389.4716625714284,77.65876599999997,5.481131815126045,279.19886126211475,65.22355728067579,-563.7980340168064,614.742399983193,1178.5404339999993,93.37699457142854,1.7928580735434327,1.2888389840079524,1.0,5.3300779749913385,211.24642333874368,212.597666932924,2.0,615.7335442412584,0.8577395133888567,1.3682261691983717,0.7608465003940995,1.1215759742286155,0.08836092687522573,0.12573478611581307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8000103174539,46.38318447635167,0.1331706295807034,0.5242054300714414,0.14484546570788787,0.2549424952872179,0.02328903787633315,-0.8185971360903812,clear
0.0077139819541785625,2.1217230674090315,0.4133101745412656,-1.996032557886532,6.041807130467712,8.037839688354243,2.260155663092843,-0.0017051524544659134,0.9748314772210485,0.7202964027640942,-2.6770502832471608,1.729153775728745,4.406204058975906,1.2243201399073134,-0.0010378086407696477,0.1780481530702982,0.16752411188383984,-0.41626651641970663,0.33846102282624924,0.7547275392459558,0.21811499468730466,-13.440999615779639,47.7466857359414,36.32084464063326,-148.59339336974782,64.56612177310922,213.15951514285703,43.394167999999986,-8.729331018207285,96.52490918019849,36.59540668647672,-311.3020451848738,118.78186310084028,430.0839082857141,58.865818428571394,-0.9180446437908429,282.4183152826965,64.14072201816519,-714.6643700168063,623.2004211260502,1337.8647911428566,84.76301078571424,1.9174497355652846,1.3443051477466657,2.0,5.822651321018027,206.73385549011593,221.07855253051014,4.0,652.7428347379745,0.9863776472824972,1.4587111988227466,0.7271260517504043,1.0823893578278982,0.13608764999710368,0.168919224086016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0196743630156,61.62693043112783,0.10708948409692251,0.6588772787268615,0.19110173892602159,0.3943422994839988,-0.35446325742015566,-0.7159359642419361,clear
0.1268715868736202,2.1043619410669865,0.2987211527953073,-1.447684696368519,5.191378456401859,6.639063152770378,1.871754905017647,0.007663592049447027,0.9094752169245445,0.827403594182417,-1.5788005155790081,2.3192121305930065,3.8980126461720146,0.9426826551807463,0.005083208197745749,0.20750427499439272,0.07820000437944678,-0.4394973011547782,0.38572591876074497,0.8252232199155232,0.2213094827601722,-1.9295223518907552,42.75317276883887,26.804618700540175,-115.55900908403353,53.279045773109225,168.83805485714277,33.1684867142857,-14.472499917016798,101.36318083202653,55.50060109964001,-282.0083697563024,75.47525167226887,357.48362142857127,67.39935407142856,-9.285722409663858,268.15457489707234,90.20586765798795,-495.37969458823505,636.5912236974787,1131.9709182857137,125.45518192857138,1.8712975850259754,1.3464652579374548,1.0,5.688377629285893,209.73131008841222,200.80184951349423,2.0,598.999396525314,0.9465306786256363,1.474008919336661,0.8554481679228622,1.1939321597910935,0.12425744078113635,0.17059059721630204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.88348385814186,34.877286400409595,0.27825457658030794,0.6778608032071848,-0.004681326586332001,0.1717576270483138,-0.12401137976244585,-0.7561500502661049,clear
0.14184148540557562,1.6741941233826365,0.6311154269575777,-1.842564560474011,5.566209793595388,7.408774354069399,0.8214467093257893,-0.034287386911715435,0.7760542424558571,0.5405638948151872,-1.7128321550097272,1.823959191120808,3.536791346130535,0.697993537571831,0.0034248408610882777,0.2444881784738102,0.28922372602081864,-0.43559234485340614,0.44360497985721936,0.8791973247106255,0.3864265231352426,14.196735427871145,61.434615739337715,28.761034748441492,-154.80107022689066,135.43284063025203,290.2339108571427,34.639131785714284,-6.439138839635857,93.85069435702059,45.77891910931084,-299.73883432773096,120.25739424369743,419.9962285714284,90.82850428571425,-0.11640494537815964,227.64485445676897,80.11711199678474,-534.4873191596635,611.7836659831929,1146.2709851428563,109.14123421428565,1.2872317024833857,1.3525167374033016,1.0,5.7550021809768985,179.49215693646093,180.08312957407136,2.0,608.3554853723974,0.7323111224335027,1.2365102931905827,0.5415179342308668,0.8796125990783035,0.13982770834873628,0.18108015494414914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0437395667904,46.05355384954227,0.3142191410452654,0.5532328937161317,-0.042838072148619274,0.16795487218144137,-0.4594705149509262,-0.584086830776181,clear
-0.1679655472624693,0.24597591479063918,0.16028159456669738,-0.7659359753502076,0.05059607576440931,0.8165320511146169,0.34346164228872167,0.019172292061873274,0.03067665228211359,0.013557652309249671,-0.008610005797858847,0.09570423494965931,0.10431424074751816,0.038176701780319365,-0.015137702857542757,0.03223130741201934,0.01187414213488772,-0.13911303384337834,0.007072481971779848,0.14618551581515818,0.023669123190271108,27.42556013025209,3.5381720766097664,1.2527143663107771,14.95986491596638,32.72112348739494,17.761258571428563,2.711688428571417,27.010349572268893,1.6586575212593804,0.5815037005384772,24.652860529411747,33.31403910084032,8.661178571428572,0.8207619285714429,7.81619482605042,2.4107135780710935,0.8058470440367022,-1.433153731092433,10.054053126050416,11.48720685714285,1.5359991428571425,0.20008718087936983,0.2264030405614151,0.0,0.0,39.514519866002914,1.5802848364474704,1.0,42.731947210151006,0.04310778596671156,0.03885516507697097,0.010950876259685088,0.024689508486913703,0.009435363011934282,0.020614982832478455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.83062967814703,0.5877243843553734,-0.706168288906283,0.8640295628555666,-0.2784034353848675,-0.8691909274324648,0.906544880945055,-0.8962880609640775,clear
