Accel_X_mean,Accel_X_std,Accel_X_median,Accel_X_min,Accel_X_max,Accel_X_range,Accel_Y_mean,Accel_Y_std,Accel_Y_median,Accel_Y_min,Accel_Y_max,Accel_Y_range,Accel_Z_mean,Accel_Z_std,Accel_Z_median,Accel_Z_min,Accel_Z_max,Accel_Z_range,Gyro_X_mean,Gyro_X_std,Gyro_X_median,Gyro_X_min,Gyro_X_max,Gyro_X_range,Gyro_Y_mean,Gyro_Y_std,Gyro_Y_median,Gyro_Y_min,Gyro_Y_max,Gyro_Y_range,Gyro_Z_mean,Gyro_Z_std,Gyro_Z_median,Gyro_Z_min,Gyro_Z_max,Gyro_Z_range,label
0.1712022520068927,0.47725503129266306,0.016302667591308335,-0.17363676098012015,1.3661600961627363,1.5397968571428564,-1.798813883369057,0.2637107640406015,-1.7507409223300963,-2.3923792080443813,-1.4598546366158107,0.9325245714285706,0.036308611692514585,0.44121487176005575,0.24708074156264437,-0.7561841155802123,0.5452775987055013,1.3014617142857134,14.882917234060432,57.35862018197863,7.273967337956537,-49.6453875191863,119.11156076652792,168.7569482857142,38.784659395494465,71.51621414499402,53.383794616273676,-103.95660824086909,168.05270175913077,272.00930999999986,-27.519547735972754,70.21612757520568,-55.071070748959755,-65.28796417753118,179.17003867961154,244.45800285714273,clear
0.09880181044845121,0.37848736561347524,-0.0731967609801202,-0.23721876098012007,0.9167455247341652,1.1539642857142853,-1.771036324927499,0.24113754068829515,-1.7198829223300962,-2.2128446366158103,-1.4976274937586678,0.7152171428571426,0.014802403900306823,0.35336446478540323,0.058076455848358764,-0.5198064012944981,0.5537064558483585,1.0735128571428567,4.728491597696802,46.27241375379744,-8.601853233472028,-37.70715580490058,100.84374105224222,138.5508968571428,32.40949144744251,64.97417551937565,49.303841187702254,-108.10652081229766,94.78068461627366,202.88720542857132,-32.365108722985724,80.50560591837665,-48.32008560610261,-100.07874446324546,190.87985953675442,290.95860399999987,clear
0.2252560009246416,0.4004173378275413,0.11515881044845118,-0.13585361812297728,1.2542272390198792,1.3900808571428565,-1.8368708032824772,0.18093315733670454,-1.845836065187239,-2.222428922330096,-1.5616286366158105,0.6608002857142856,0.058245432038834956,0.3456299197826006,0.07480831299121592,-0.5521506870087838,0.57653102727693,1.1286817142857137,-3.767179209662503,37.67495748467459,-13.87379409061488,-42.735392947757724,65.71636333795651,108.45175628571423,49.32707483055939,78.28385797581015,72.49070475913081,-144.8437402408691,162.39384804484507,307.2375882857142,-34.16346920134071,57.82069886604422,-48.194912320388326,-79.69189446324545,132.6233946796116,212.31528914285707,clear
0.07446995330559407,0.37658339555615167,-0.043003332408691614,-0.23513704669440577,1.1183835247341651,1.353520571428571,-1.8005526604253344,0.22184312973178613,-1.7798816366158103,-2.2431360651872385,-1.553056350901525,0.6900797142857136,-0.04091897272306976,0.41710731367247056,0.06521574156264447,-0.6702721155802123,0.6083755987055014,1.2786477142857136,3.314070480813683,50.545285612554935,-20.785873947757736,-40.63051580490058,91.00355076652794,131.63406657142852,60.161506759130816,53.33605158520077,74.56260804484509,-63.74420424086912,144.32475861627364,208.06896285714276,-39.49349603467405,65.64017481525283,-51.172353320388325,-93.6591553203883,143.99805782246872,237.65721314285702,clear
-0.04313870082974424,0.6921154430979499,0.04648581044845124,-1.492032475265834,1.2205109533055936,2.7125434285714274,-0.061633914811300164,2.7795960682922485,-1.5260509223300962,-2.2811280651872385,6.079561934812756,8.360689999999995,0.03260017013407306,0.824395493216905,0.06940759870550153,-1.9149575441516404,2.045336170134072,3.9602937142857124,-47.32635583497577,347.66125875183957,-11.318962947757742,-1054.8404423763286,411.90796876652774,1466.7484111428564,-11.488456646884186,205.09118899346942,19.846716901987982,-482.4861028122976,468.47038118770206,950.9564839999996,13.211741461566533,196.28711608076853,-28.62880760610262,-298.66550132038816,532.0584421081828,830.7239434285709,clear
0.2899855247341654,0.4491408238880275,0.2158175247341654,-0.3424816181229772,1.2560258104484505,1.5985074285714278,-1.6873174278246015,0.3067617128150776,-1.643210350901525,-2.2673986366158103,-1.3211580651872392,0.9462405714285711,0.029458214090117008,0.48520956005105303,0.1270447415626444,-0.9239186870087834,0.7042913129912156,1.628209999999999,10.938843821473021,61.693533601728944,-3.466526376329171,-57.539036090614864,127.26454590938505,184.80358199999992,46.901244176713256,77.72954333006886,69.42977033055938,-112.57796824086908,198.0276209019879,310.60558914285696,-18.68113927643229,80.01720701282524,-36.82623503467404,-88.8248196061026,218.94038896532584,307.76520857142845,clear
0.11717536889000964,0.3922376117248081,0.02992523901987976,-0.4243264752658343,1.0398523818770222,1.4641788571428564,-1.7415775976547716,0.2933103573761395,-1.8474612080443817,-2.16707663661581,-1.352096350901525,0.8149802857142852,0.09943404026394319,0.4733021036235775,0.16449445584835864,-0.5555009727230695,0.7752784558483585,1.330779428571428,-2.092529726978523,59.251622935438185,1.206604766527972,-86.98205037632914,105.03172848081365,192.0137788571428,29.20135207081915,57.421188044188035,35.7361643305594,-110.95039824086912,97.64117804484509,208.5915762857142,-54.76651456714157,30.93213152883581,-45.53108132038832,-103.78957274895973,-13.675616177531182,90.11395657142855,clear
0.031523005253646014,0.4402548248592697,-0.10135447526583446,-0.4534619038372628,0.9157380961627365,1.3691999999999993,-1.8036552599924336,0.2696304180729028,-1.8574217794729533,-2.173655493758667,-1.4375686366158105,0.7360868571428565,0.11050442987433269,0.52439272700994,0.29666217013407287,-0.8705544012944978,0.711189884419787,1.5817442857142847,-35.57676131139409,77.1430847232719,-12.485861233472026,-199.95210180490048,52.81507362367081,252.7671754285713,16.233543837052913,70.16874377418672,36.37581090198797,-142.98342538372623,83.5198437591308,226.50326914285702,-38.65447360610261,28.97594027468396,-35.951963034674044,-77.21720274895975,18.98070925104022,96.19791199999997,clear
0.3899453062467704,0.7269026608074943,0.30350723901987964,-0.8374159038372626,1.9292543818770216,2.766670285714284,0.4247006238883903,3.096733211672049,-1.5050926366158106,-2.1642152080443817,6.400167934812758,8.564383142857139,-0.0689087206222294,0.9143975346146137,0.00032759870550162345,-1.7852538298659262,1.7986047415626438,3.58385857142857,-52.27875246036277,335.2755038664294,0.773613337956541,-907.0333772334716,490.2916716236706,1397.325048857142,-41.48549365263383,173.51717398058292,33.78311947341655,-461.18699852658324,195.61832547341643,656.8053239999997,16.328793015746108,255.88374613697334,-53.81280103467404,-420.4548738918166,536.7223763938971,957.1772502857136,clear
0.040502172353213114,0.6481246212045838,-0.11781818955154874,-1.2774121895515484,1.3072909533055936,2.5847031428571423,0.5943266014794268,3.2343153140523406,-1.5593694937586677,-2.0622414937586675,6.6737990776699,8.736040571428568,0.05123902727693019,0.9205321274977304,0.08907045584835871,-1.6788629727230693,2.276182455848358,3.9550454285714274,-28.057464071567257,364.61501728554396,-31.119794376329157,-894.0233115191857,502.62533362367054,1396.6486451428561,-67.56460768848818,236.06836753245202,-47.071260526583416,-520.2593216694403,397.1743954734163,917.4337171428566,-17.763849244197857,203.5919262391372,-44.53104017753119,-383.48517446324524,385.1102003938972,768.5953748571424,clear
-0.013059975265834476,0.3956855031890926,-0.08045776098012018,-0.49325133240869135,0.989308667591308,1.4825599999999994,-1.7911217080443818,0.3338994771556414,-1.7958509223300962,-2.244341779472953,-1.397754065187239,0.8465877142857141,0.082450670134073,0.4208005551194888,0.16843059870550153,-0.8778026870087835,0.58441902727693,1.4622217142857135,1.7787328855755915,55.22283385619931,-12.669173947757738,-71.81145237632914,124.13455476652791,195.94600714285707,51.40431561627367,57.29212026819022,55.75919818770224,-71.7315165265834,165.4832069019879,237.2147234285713,-40.84621722515023,43.02060361937381,-44.51001817753118,-104.13189674895972,57.967662965325914,162.09955971428565,clear
0.1909384338250745,0.4358255866409023,0.0754172390198797,-0.27585904669440575,1.2435800961627363,1.519439142857142,-1.756230350901525,0.23858265735740813,-1.7825714937586676,-2.0863214937586676,-1.3488369223300962,0.7374845714285714,0.06646832597822888,0.4615731010967328,0.18885702727693007,-0.7043009727230695,0.6226101701340727,1.326911142857142,-6.496442895809687,71.07184828875951,1.2584896236708267,-143.2245583763291,109.16466390938507,252.38922228571417,36.82068490198798,81.38739646215491,50.50227918770226,-172.8666973837262,127.13247318770222,299.9991705714284,-43.644978047661056,32.61320967813347,-35.40038617753119,-106.28309360610257,-2.798439891816919,103.48465371428566,clear
0.057101914344555096,0.4019958900031195,0.02963695330559404,-0.4371844752658342,1.0392826675913078,1.476467142857142,-1.8594330262262,0.2976136744377637,-1.870024065187239,-2.2645754937586675,-1.3663666366158107,0.8982088571428568,0.015853131173034087,0.40794920570177157,0.10785188441978728,-0.6963386870087838,0.5668950272769299,1.2632337142857137,-18.145026090614873,41.51901002257196,-8.143661519186308,-98.82715666204341,34.76484105224225,133.59199771428564,42.32723196692302,53.66469225829132,45.98322175913082,-82.43947681229768,137.66859861627364,220.10807542857134,-36.546432281427286,31.251449334866074,-39.40568017753119,-75.52208274895972,38.05504467961165,113.57712742857137,clear
0.09691269140083214,0.482621523754762,-0.001200332408691638,-0.4617596181229771,1.2305923818770221,1.6923519999999992,-1.7391151366158102,0.2868426168403179,-1.7585440651872388,-2.193416922330096,-1.341040350901525,0.8523765714285709,-0.05755052034211735,0.4213673297421357,0.0011480272769302073,-0.8477295441516407,0.5514313129912156,1.3991608571428564,9.889860647480345,67.906839822487,2.2272287665279675,-76.17275580490058,162.5533647665279,238.72612057142845,50.16166540198798,76.01979149450567,65.3327183305594,-126.88476852658336,179.9957214734165,306.88048999999984,-40.673011629912146,66.75075590440832,-61.12614003467404,-99.51253446324544,152.0184855367544,251.53101999999984,clear
