accel_y (g)_mean,accel_y (g)_std,accel_y (g)_mad,accel_y (g)_min,accel_y (g)_max,accel_y (g)_range,accel_y (g)_iqr,accel_x (g)_mean,accel_x (g)_std,accel_x (g)_mad,accel_x (g)_min,accel_x (g)_max,accel_x (g)_range,accel_x (g)_iqr,accel_z (g)_mean,accel_z (g)_std,accel_z (g)_mad,accel_z (g)_min,accel_z (g)_max,accel_z (g)_range,accel_z (g)_iqr,gyro_y (°/s)_mean,gyro_y (°/s)_std,gyro_y (°/s)_mad,gyro_y (°/s)_min,gyro_y (°/s)_max,gyro_y (°/s)_range,gyro_y (°/s)_iqr,gyro_x (°/s)_mean,gyro_x (°/s)_std,gyro_x (°/s)_mad,gyro_x (°/s)_min,gyro_x (°/s)_max,gyro_x (°/s)_range,gyro_x (°/s)_iqr,gyro_z (°/s)_mean,gyro_z (°/s)_std,gyro_z (°/s)_mad,gyro_z (°/s)_min,gyro_z (°/s)_max,gyro_z (°/s)_range,gyro_z (°/s)_iqr,accel_mag_mean,accel_mag_std,accel_peak_count,accel_peak_amplitude,gyro_mag_mean,gyro_mag_std,gyro_peak_count,gyro_peak_amplitude,jerk_y (g)_mean,jerk_y (g)_std,jerk_x (g)_mean,jerk_x (g)_std,jerk_z (g)_mean,jerk_z (g)_std,accel_dominant_freq,accel_dominant_power,accel_low_band_energy,accel_mid_band_energy,gyro_dominant_freq,gyro_dominant_power,gyro_low_band_energy,gyro_mid_band_energy,gyro_rotation_mean,gyro_rotation_std,accel_corr_xy,accel_corr_xz,accel_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,shot_type
0.015802074,2.352802691,0.937360689,-2.21191713,5.704437164,7.916354294,2.139607597,0.003985948,0.70912575,0.457922882,-1.85550238,1.249710738,3.105213118,0.690891428,0.003106059,0.672496694,0.829082383,-1.107867346,1.234908946,2.342776291,1.037084368,-11.30684778,230.8233822,124.6353579,-605.8791688,550.2954806,1156.174649,172.2981194,28.96278464,231.9927657,118.5693545,-570.0150187,451.9110731,1021.926092,193.7076258,25.47159139,183.8426481,91.72909551,-228.124967,481.5756275,709.7005946,130.7264485,2.168535537,1.337355786,1,5.724337237,289.49914,242.2889473,3,729.6495428,0.905784092,1.186176653,0.531217221,0.709256547,0.430682677,0.550637213,0,0,0,0,0,0,0,0,114.4241502,75.10550093,-0.582255575,0.027322621,0.12824245,0.671205889,0.051152326,0.670852174,clear
-0.001134296,2.337006186,0.90229784,-2.239928606,5.435789968,7.675718574,2.260097102,0.010968697,0.661929802,0.48322994,-1.727460281,1.170191635,2.897651916,0.600417513,-0.012021606,0.759591747,0.744961826,-1.439804106,1.474704348,2.914508454,0.88783075,6.804108402,207.9524679,108.534678,-518.9280291,512.6801418,1031.608171,111.4857529,8.107182452,272.6515374,118.7596228,-761.6911224,411.5409153,1173.232038,197.9196509,12.37004377,210.1162533,93.8706047,-334.5390922,494.8046421,829.3437343,133.8169998,2.169938341,1.329797848,1,5.463491093,302.0117076,266.056194,2,819.8038737,0.851556885,1.158469576,0.538288863,0.730391381,0.498468625,0.648780023,0,0,0,0,0,0,0,0,119.9100853,84.60105229,-0.557538569,0.041021884,0.066744542,0.716569073,0.198298666,0.713035708,clear
-0.177597414,2.443526591,0.749724343,-2.239928606,5.435789968,7.675718574,2.48837292,0.030482718,0.658724566,0.361146161,-1.727460281,1.170191635,2.897651916,0.437432447,-0.069589364,0.711406015,0.648112041,-1.439804106,1.474704348,2.914508454,0.8463136,0.540526659,200.8432103,107.5098258,-518.9280291,512.6801418,1031.608171,105.8539875,1.478811024,270.4318676,94.55046741,-761.6911224,411.5409153,1173.232038,184.1332101,6.84470138,209.9754623,77.61959718,-334.5390922,494.8046421,829.3437343,114.6491559,2.306724491,1.275607155,1,5.463491093,291.8404468,269.1459967,3,763.9164992,0.896979009,1.193284009,0.518679161,0.729411268,0.50775452,0.648439531,0,0,0,0,0,0,0,0,115.9164443,87.94418501,-0.570237091,0.097017883,0.099064313,0.718809888,0.189831058,0.70698293,clear
-0.114028261,2.484479074,0.819753181,-2.228996872,5.906251034,8.135247906,2.422260216,0.038915149,0.594368685,0.434747863,-1.596830484,1.173993604,2.770824088,0.554654337,-0.053777021,0.825324072,0.655584081,-1.448473775,2.193027548,3.641501323,0.926227373,11.70069566,216.1079307,153.170816,-472.9323571,526.2357815,999.1681386,206.5157215,30.71079614,271.6285005,101.4452281,-656.6768115,566.4899202,1223.166732,129.7205792,-3.809810163,182.6157443,90.20507341,-355.8232567,460.4261233,816.24938,135.0664985,2.295642199,1.398036453,1,5.915890313,292.5185493,263.364125,3,757.1776606,0.946429909,1.275238956,0.444940045,0.59494162,0.58922492,0.786745432,0,0,0,0,0,0,0,0,113.8120972,73.54676925,-0.563340736,0.193830071,0.078492785,0.557642876,0.210435092,0.82220043,clear
-0.089572556,2.465430065,0.782881536,-2.116432013,5.906251034,8.022683047,2.271834392,0.04699852,0.660067934,0.49335747,-1.596830484,1.383227885,2.98005837,0.665669063,0.002714393,0.802968151,0.677987404,-1.448473775,2.193027548,3.641501323,0.912932696,0.462200288,211.4677633,126.5536262,-472.9323571,526.2357815,999.1681386,190.8356427,20.02172812,269.9967667,93.90906573,-656.6768115,566.4899202,1223.166732,124.2389009,-0.472458063,182.6992074,104.391257,-355.8232567,460.4261233,816.24938,155.2281326,2.273829993,1.413764326,1,5.915890313,283.2863719,266.7320888,3,757.1776606,0.889990993,1.264747983,0.484610707,0.632879689,0.578913564,0.78698657,0,0,0,0,0,0,0,0,110.0746642,77.30823708,-0.538647609,0.177358671,0.038396422,0.539827267,0.187708776,0.831626544,clear
-0.010530946,2.407441262,0.753974302,-2.116432013,5.464028979,7.580460992,2.617860499,0.015938719,0.671778429,0.466569618,-1.358826809,1.383227885,2.742054694,0.590343221,-0.029671284,0.69664849,0.786146512,-1.38444516,1.75973305,3.144178209,1.011551041,0.135074702,215.9401678,121.8897294,-529.4165671,399.4536058,928.8701729,154.1626199,22.238894,241.003688,114.1079492,-668.1933749,355.4403693,1023.633744,203.2618399,11.68753535,214.8554714,72.55239575,-378.3618665,570.4905255,948.852392,121.1231039,2.239910896,1.310123396,1,5.493694402,293.9491656,255.1487419,3,710.6209217,0.844008932,1.202825723,0.557891911,0.770512644,0.526072194,0.656773854,0,0,0,0,0,0,0,0,118.304249,91.41167616,-0.484555767,0.07260381,-0.227301804,0.726125405,0.350086517,0.824101216,clear
0.016620891,2.388767036,0.932145277,-1.923000247,5.464028979,7.387029226,2.605824715,-0.037141742,0.62842236,0.411278986,-1.358826809,1.317323646,2.676150455,0.575534372,-0.016306218,0.719893478,0.872575355,-1.38444516,1.75973305,3.144178209,1.154504062,-6.120283898,215.3827579,120.5705801,-529.4165671,399.4536058,928.8701729,151.9928659,18.09031165,242.419657,146.3581525,-668.1933749,355.4403693,1023.633744,227.9155914,4.01563838,215.2213104,68.32131822,-378.3618665,570.4905255,948.852392,78.68695879,2.21498378,1.309632675,1,5.493694402,296.6425038,252.7079391,3,710.6209217,0.791820751,1.163265295,0.540684528,0.744552125,0.528535312,0.656779345,0,0,0,0,0,0,0,0,120.3049509,89.55932099,-0.454828241,0.063341564,-0.241839795,0.722741532,0.355891415,0.817821061,clear
0.013459288,2.469643122,0.749818606,-1.923000247,5.808767352,7.731767599,2.511078222,0.026331964,0.609653099,0.370020567,-1.548254035,0.970752294,2.51900633,0.482886105,0.023170399,0.756784169,0.894879808,-1.311384117,1.625679237,2.937063354,1.166680025,-25.30312793,196.2243147,142.5806248,-496.1285005,411.5441775,907.672678,235.3325364,29.21973182,234.5354313,146.3581525,-610.0210058,413.1286673,1023.149673,214.2666501,-19.06337023,204.1508349,69.27180645,-469.2571139,399.6771498,868.9342637,78.36160586,2.262675089,1.387533481,1,5.814874171,281.1817946,240.7958992,3,676.4549066,0.89748129,1.234078008,0.572611675,0.808954829,0.434467275,0.595545896,0,0,0,0,0,0,0,0,114.3189997,82.71785574,-0.22685331,0.146583373,-0.061841427,0.496411366,0.299167553,0.765433351,clear
-0.014050954,2.485845775,0.674588229,-2.046611821,5.808767352,7.855379173,2.536968287,0.065501535,0.640396006,0.455977111,-1.548254035,1.15374339,2.701997426,0.563598264,-0.001263642,0.769806984,0.742570493,-1.311384117,1.625679237,2.937063354,1.1263427,-29.52614938,197.890029,165.6858398,-496.1285005,411.5441775,907.672678,244.1806881,13.4142372,240.845825,189.3882352,-610.0210058,413.1286673,1023.149673,226.7889629,-10.54216556,202.6577803,57.79887345,-469.2571139,399.6771498,868.9342637,85.50050936,2.301719,1.374306436,1,5.814874171,286.4875113,239.426668,3,676.4549066,0.870423504,1.217440473,0.593101731,0.812421686,0.435529333,0.598671291,0,0,0,0,0,0,0,0,117.6642091,80.47104323,-0.242553751,0.150973151,-0.134212376,0.48175518,0.309895582,0.760219904,clear
-0.034214241,2.406333041,0.73568826,-2.046611821,5.358636412,7.405248233,2.681723216,-0.08786549,0.713512077,0.433420609,-1.744784824,1.15374339,2.898528215,0.529396924,0.038443638,0.737867312,0.520144923,-1.318452499,1.863932713,3.182385211,0.710958093,15.67814446,189.0043329,111.3887459,-409.8747988,415.1395632,825.014362,147.6060753,9.766389924,273.8943483,168.8612226,-719.3058767,461.1051636,1180.41104,204.4644986,-6.389230735,180.9442852,55.46798999,-342.7699725,424.9470158,767.7169883,69.4798265,2.257198803,1.326427078,1,5.513416107,296.682429,236.3115135,3,694.551963,0.851017007,1.172284666,0.56283131,0.786454684,0.53910355,0.721509034,0,0,0,0,0,0,0,0,121.0898676,82.1304883,-0.535261615,0.287362087,-0.329478259,0.596578257,0.273225198,0.87596289,clear
-0.317055075,0.968029296,0.479154365,-1.938275305,2.933378445,4.87165375,0.844529914,-0.007788311,0.392194826,0.076364445,-1.03772538,0.985685642,2.023411022,0.107515821,0.037438233,0.519646595,0.038441987,-0.583890582,2.088230616,2.672121198,0.050515155,51.82087593,78.833285,7.305819799,-163.1486939,123.4664564,286.6151503,10.0872105,-34.72853241,114.1090982,14.6477272,-120.0114873,362.7646135,482.7761009,17.28746136,-18.7768234,136.7513997,6.076895268,-106.3331464,441.6986051,548.0317514,8.166269786,0.78481489,0.92031618,1,2.250710947,174.8549539,107.7325706,1,586.1137519,0.362368062,0.703693191,0.186223626,0.378861858,0.177246838,0.393187561,0,0,0,0,0,0,0,0,71.19098121,26.40471422,-0.781996158,0.918701671,-0.802551154,-0.896378229,-0.865232881,0.982631998,smash
0.187841828,2.079991465,0.615779946,-1.938275305,5.192952901,7.131228206,1.63908681,0.029581528,0.492026165,0.417310644,-1.03772538,0.985685642,2.023411022,0.431278503,-0.020935233,0.637780476,0.444435596,-0.865828243,2.088230616,2.954058859,0.553273709,24.30496833,220.9088367,149.8520499,-527.8350179,451.381793,979.2168109,158.5802719,29.49149883,119.3090639,135.6790644,-120.0114873,362.7646135,482.7761009,181.6947059,2.179934199,136.4707695,69.62525607,-153.1442009,441.6986051,594.842806,84.31040436,1.779845068,1.357927691,1,5.199299583,238.2274004,162.3963534,3,535.0108969,0.795895414,1.123564259,0.454513713,0.646460592,0.507410323,0.693336371,0,0,0,0,0,0,0,0,94.46268717,42.10455051,-0.278236848,0.355260246,-0.499362515,0.160261304,-0.062496849,0.872595171,smash
-0.188826239,2.083848025,0.592876242,-2.105295952,5.192952901,7.298248853,1.343788134,0.043097607,0.37041033,0.382369257,-0.837378845,0.646457468,1.483836314,0.508218537,-0.11412107,0.424182738,0.321233359,-0.865828243,0.61375995,1.479588193,0.496809937,7.406849284,226.3676294,129.5853715,-527.8350179,451.381793,979.2168109,151.4582439,13.61817175,108.2887895,118.4186005,-110.8508548,331.4323621,442.2832169,180.9434012,-17.51427213,112.7786433,59.5167208,-153.1442009,391.6707716,544.8149726,73.60146186,1.788596011,1.229234755,1,5.199299583,222.8104631,163.0654815,1,463.4272892,0.583594279,0.867609521,0.300411882,0.412828732,0.336462412,0.462900949,0,0,0,0,0,0,0,0,84.58649865,41.24957998,-0.020911499,0.062358859,-0.133591411,0.228168483,-0.080405988,0.816078731,smash
-0.01486052,2.200206074,0.643277888,-2.105295952,5.226273252,7.331569205,1.883790488,-0.011495611,0.329258152,0.296968985,-0.906353285,0.646457468,1.552810753,0.376432712,-0.015403949,0.661551944,0.350193961,-1.367170792,1.904257991,3.271428783,0.519129318,-15.0532727,203.3060816,120.5713104,-543.399577,370.3627218,913.7622989,208.5328202,42.92453608,120.6734283,119.643231,-109.7903999,331.4323621,441.222762,179.4605973,-16.85360276,138.7589024,69.51034762,-272.8211661,391.6707716,664.4919377,102.2325856,1.899908616,1.333381487,1,5.342695841,231.4775483,154.6634329,3,530.89416,0.810431689,1.238575439,0.25265275,0.364736998,0.478681217,0.716217583,0,0,0,0,0,0,0,0,91.30565993,46.02870352,-0.338020428,0.354672546,0.203305626,-0.111117216,0.211167256,0.660184647,smash
-0.037348874,2.271225835,0.722528807,-2.327588772,5.226273252,7.553862024,2.72423609,0.058302396,0.494457845,0.319568619,-0.906353285,1.479663028,2.386016313,0.46973794,0.026927434,0.69598583,0.628200473,-1.367170792,1.904257991,3.271428783,0.838096052,-18.09963737,196.3361194,138.6491725,-543.399577,370.3627218,913.7622989,189.2194014,51.77531156,137.103639,121.0054995,-127.9708919,444.6764447,572.6473366,167.8108371,-12.86481724,165.0566962,80.17999699,-272.8211661,526.4170722,799.2382383,123.3993087,2.071752765,1.265192202,1,5.342695841,242.4087753,170.2960995,2,506.0014054,0.670043194,0.994173729,0.344946066,0.492875471,0.432979044,0.555056604,0,0,0,0,0,0,0,0,95.10234053,46.3630324,-0.238291985,0.309297657,-0.040998511,-0.073549777,0.214553074,0.771353134,smash
0.053281562,2.462448715,0.630225236,-2.327588772,5.629810531,7.957399303,2.849166977,-0.030894162,0.537522427,0.342547634,-0.862606774,1.479663028,2.342269803,0.418764626,-0.009339579,0.501084386,0.540040243,-0.785436109,1.225854407,2.011290516,0.735718441,-33.95519026,260.5951505,186.1519066,-690.7091933,361.6328178,1052.342011,232.6889226,51.86681501,139.0267053,127.0132672,-127.9708919,444.6764447,572.6473366,173.8371885,6.225592528,156.4006873,77.89161445,-166.3960826,526.4170722,692.8131549,138.1459365,2.175930013,1.368531613,1,5.642983973,278.00701,195.6870309,3,610.6934437,0.854462891,1.255949961,0.457668549,0.597099268,0.442616847,0.56643783,0,0,0,0,0,0,0,0,110.5893621,59.55554607,-0.228669703,0.187638229,-0.429062016,0.049601524,-0.467516038,0.736359452,smash
0.006566834,2.40955146,0.576148022,-1.923866903,5.629810531,7.553677434,1.626817727,-0.00440001,0.488549089,0.243517514,-0.862606774,1.360678254,2.223285029,0.314791638,0.027467296,0.471273019,0.535227953,-0.610032741,1.225854407,1.835887148,0.723645464,-4.840228387,259.4098207,136.0935882,-690.7091933,361.6328178,1052.342011,180.4002792,36.60942892,95.917822,88.56764706,-76.44018819,260.0316749,336.4718631,146.8475641,-2.152269601,136.5608027,91.12621332,-166.3960826,418.3296536,584.7257363,142.3589294,2.072647467,1.40416029,1,5.642983973,256.1154567,175.8286658,2,558.8159556,0.565059517,0.771833015,0.36848374,0.488003662,0.385903219,0.504453867,0,0,0,0,0,0,0,0,102.7897289,62.20751796,-0.344600395,0.156050433,-0.124839657,0.145015107,-0.466691753,0.327493889,smash
-0.000765303,2.235579359,0.624421187,-1.923866903,4.956892562,6.880759464,2.603007555,0.014681322,0.594343134,0.33014996,-1.575210151,1.360678254,2.935888405,0.370858366,0.00371063,0.553495292,0.69340634,-1.0426964,1.283663163,2.326359562,0.794839189,-4.04952473,229.7130496,103.0210377,-649.6492305,480.9633641,1130.612595,145.5785628,26.25974076,129.5276639,57.31637962,-162.2577439,373.7310041,535.988748,92.77971264,-6.105454387,209.8711595,83.9117341,-278.2084252,611.9080614,890.1164866,120.7169499,2.049654797,1.206880681,1,4.962007382,267.7739885,206.474562,3,659.8841343,0.763471494,1.112645421,0.502969979,0.721120493,0.391392996,0.497739614,0,0,0,0,0,0,0,0,102.1159377,62.3542957,-0.418347188,0.024754817,0.327110216,0.397745661,0.103464458,0.606202493,smash
-0.009225312,2.237079303,0.49200159,-1.945749678,4.956892562,6.90264224,2.535226074,0.011706367,0.594839628,0.345824164,-1.575210151,1.277102069,2.85231222,0.391578609,-0.044238942,0.550087407,0.531422674,-1.0426964,1.283663163,2.326359562,0.699395655,-11.52321532,229.4868856,80.28767797,-649.6492305,480.9633641,1130.612595,160.5839748,18.96883898,133.0503363,59.48305662,-162.2577439,373.7310041,535.988748,99.18695357,-15.40529077,202.0994619,102.3882847,-278.2084252,611.9080614,890.1164866,127.1365191,2.055779963,1.19870852,1,4.962007382,264.4200909,204.9945245,2,648.0863612,0.628052656,0.949014967,0.417882798,0.625749803,0.398092268,0.489897078,0,0,0,0,0,0,0,0,101.6569597,62.45747875,-0.407404643,0.075446367,0.231500478,0.391803976,0.102496176,0.619696196,smash
0.02434387,2.162187812,0.750037255,-1.945749678,4.995006639,6.940756318,2.319797025,-0.017538051,0.513862633,0.239990847,-1.279958603,1.277102069,2.557060672,0.336119227,-0.004934954,0.526123963,0.619563577,-0.726476539,1.401087918,2.127564458,0.777235569,-25.12698472,232.4234965,131.0044502,-684.6392116,294.7783901,979.4176017,179.8874801,9.268579549,127.8802859,121.7529208,-230.9572259,304.1661355,535.1233614,160.1107086,-13.1606759,200.7510205,98.67738176,-241.6015469,605.5675159,847.1690629,127.0399531,1.945326663,1.196890179,1,5.018813566,270.4715016,195.9863864,3,622.8150457,0.759610387,1.116182219,0.43174085,0.591234668,0.403969822,0.48665836,0,0,0,0,0,0,0,0,106.9025239,68.06952985,-0.418681391,0.448600294,0.013598593,0.305658129,0.031466245,0.550462163,smash
-0.021143932,2.194852601,0.763093731,-2.221622623,4.995006639,7.216629262,2.326183812,-0.016737295,0.491802757,0.232920165,-1.279958603,1.151802479,2.431761082,0.331970432,-0.008823131,0.509054493,0.539526865,-0.726476539,1.401087918,2.127564458,0.82278737,-18.27304309,231.9778454,98.87847747,-684.6392116,294.7783901,979.4176017,134.7507449,16.31378001,126.7736255,121.7234132,-230.9572259,304.1661355,535.1233614,158.9302698,-12.69098336,197.6893483,94.6860571,-241.6015469,605.5675159,847.1690629,125.8563754,1.974189481,1.192378007,1,5.018813566,265.3300063,198.3114814,2,576.9854608,0.628433693,0.87257971,0.347006732,0.481563708,0.396789594,0.480239439,0,0,0,0,0,0,0,0,104.4632027,69.97981625,-0.45480432,0.462579063,0.005285958,0.317539402,0.056895964,0.551824077,smash
-0.009921842,2.328382022,0.590555758,-2.221622623,5.420751872,7.642374495,2.49819633,0.025665245,0.515893006,0.299369573,-1.359271539,1.151802479,2.511074017,0.443419727,0.024516884,0.574720144,0.526720572,-0.874207626,1.78148907,2.655696696,0.656220593,-5.75074733,236.3362428,121.1839728,-616.4615613,431.794355,1048.255916,159.3917015,19.27494673,149.1177889,101.4807593,-266.0890928,341.7690375,607.8581303,128.3461539,-5.335014887,186.7254161,102.7337651,-191.7828352,611.3338931,803.1167283,158.5006509,2.084659768,1.293585543,1,5.454128321,265.4905729,207.1355315,3,654.9414941,0.848361329,1.227013977,0.390088205,0.574287637,0.482921126,0.608690476,0,0,0,0,0,0,0,0,103.2954552,62.29857959,-0.51671886,0.393865098,0.023660592,0.465791999,-0.043738645,0.640199277,smash
0.074034175,2.270470584,0.320457147,-1.892226453,5.420751872,7.312978324,2.456637915,-0.019498579,0.487414253,0.287096777,-1.359271539,1.137736483,2.497008022,0.383597176,-0.043762331,0.591380957,0.579661234,-0.874207626,1.78148907,2.655696696,0.73249447,-1.83488943,237.1519468,115.7908891,-616.4615613,431.794355,1048.255916,150.9108234,4.383833263,151.7433921,76.77861691,-266.0890928,341.7690375,607.8581303,120.3187688,-22.60350517,171.2281213,88.77911125,-191.7828352,611.3338931,803.1167283,118.2683133,2.001065426,1.321307807,1,5.454128321,257.7376603,206.6179425,2,618.3644089,0.635046018,0.985871949,0.307910556,0.457790465,0.419521898,0.57651779,0,0,0,0,0,0,0,0,102.7682638,62.61478828,-0.498603333,0.460360259,0.005583014,0.446369258,-0.024147596,0.669272021,smash
0.069113425,2.168955038,0.572057735,-1.892226453,5.24381311,7.136039563,2.086436737,-0.016400919,0.477256435,0.327737166,-1.055003609,1.137736483,2.192740092,0.380176579,0.02687785,0.540022691,0.69724714,-0.73901887,1.013075518,1.752094389,0.818701768,-6.567952673,268.7785583,123.3500293,-678.8553079,406.1977201,1085.053028,176.7449785,22.31322152,128.1859779,86.64896345,-151.6969776,319.0965007,470.7934783,154.2099144,-22.81371419,189.1682197,88.77911125,-352.3937789,519.7158848,872.1096637,149.0717106,1.907590776,1.261201679,1,5.344060156,290.7523649,202.4418915,3,626.2396388,0.787209456,1.15756593,0.390325746,0.601295873,0.248057692,0.304037087,0,0,0,0,0,0,0,0,124.1225967,78.4439435,-0.512345219,0.809314422,-0.562431969,-0.061577342,-0.047523008,0.286157186,smash
-0.038781786,2.241145965,0.754194177,-1.968225342,5.24381311,7.212038452,2.312069789,0.0361578,0.5501821,0.311555963,-1.055003609,1.622623913,2.677627521,0.347309132,0.030813741,0.519295392,0.521647038,-0.689190161,1.013075518,1.70226568,0.728830287,-2.885979316,268.8379179,107.6328585,-678.8553079,406.1977201,1085.053028,162.0962918,34.17492923,121.7222499,79.85827888,-151.6969776,319.0965007,470.7934783,147.7081874,-19.96029004,189.7169958,94.3149876,-352.3937789,519.7158848,872.1096637,147.8037011,2.020927819,1.230737558,1,5.344060156,287.1578916,205.4207483,3,626.2396388,0.744745087,1.142441201,0.403162971,0.619638318,0.279002804,0.321648942,0,0,0,0,0,0,0,0,122.3383848,80.13335786,-0.503736324,0.815959317,-0.555304371,-0.0545477,-0.043153397,0.29888653,smash
-0.046088498,2.364569553,0.598667956,-1.968225342,5.352826084,7.321051426,2.187564043,-0.037791775,0.79315338,0.452430777,-1.888545565,1.622623913,3.511169478,0.545403239,-0.02957715,0.409689252,0.440788638,-0.669667883,0.932990421,1.602658304,0.558672365,10.52044847,291.3042191,111.5049358,-734.378741,494.3935415,1228.772283,155.8430724,18.64836833,134.8018826,73.91714994,-228.7817562,322.3842421,551.1659983,120.0329733,13.28545008,183.4938912,76.48769266,-189.0255844,572.9030085,761.9285929,100.8209467,2.177543841,1.284856698,1,5.385105854,295.0963759,224.1713123,3,673.0571818,0.809398256,1.256805175,0.567641258,0.864836535,0.310295755,0.35258182,0,0,0,0,0,0,0,0,125.0522014,85.09272503,-0.616281805,0.65239932,-0.546152546,0.118839144,-0.104495887,0.44003238,smash
0.052553785,2.299904621,0.415190648,-1.798497314,5.352826084,7.151323398,2.070475003,-0.047093443,0.739520273,0.393471124,-1.888545565,1.095582327,2.984127893,0.511697633,0.013073565,0.420519176,0.375150636,-0.810035152,0.932990421,1.743025573,0.471445037,12.20966553,290.5608533,128.2642183,-734.378741,494.3935415,1228.772283,136.2427827,7.269290363,139.9496582,89.35802887,-228.7817562,322.3842421,551.1659983,130.6108321,3.509445285,183.3124274,61.9878383,-189.0255844,572.9030085,761.9285929,78.57530057,2.067104786,1.321179885,1,5.385105854,295.8089411,224.3351676,3,673.0571818,0.736413557,1.199385767,0.514208875,0.841931672,0.274076152,0.322480392,0,0,0,0,0,0,0,0,124.9930117,85.49686211,-0.650054573,0.58669777,-0.546713734,0.104298547,-0.109425084,0.461745111,smash
0.07523892,2.326433046,0.309249219,-1.798497314,5.688609994,7.487107308,2.271647264,0.000977893,0.78061011,0.48879071,-1.311815721,1.862389675,3.174205396,0.739123074,-0.01247916,0.598926243,0.537284093,-0.810035152,1.689117064,2.499152216,0.691145664,3.535077884,265.7676581,156.7906211,-642.4855559,454.179001,1096.664557,198.6629719,33.17264209,117.1233497,96.42664587,-122.0579205,275.0259315,397.083852,141.8253338,2.544231313,163.8139829,71.73034641,-135.2650026,530.3686725,665.6336751,115.7980015,2.110436487,1.390047093,1,5.854495051,268.2245924,200.8987561,3,594.4443098,0.834311734,1.246057742,0.442449251,0.675403223,0.459057133,0.632211329,0,0,0,0,0,0,0,0,113.5735472,69.89379597,-0.713775628,0.615502242,-0.533223998,0.086509871,-0.234707318,0.621380928,smash
0.166602374,2.269705475,0.373816144,-1.516646541,5.688609994,7.205256535,2.169423181,-0.066337201,0.731254889,0.277656335,-1.311815721,1.862389675,3.174205396,0.586711225,0.022708009,0.570498365,0.526808849,-0.806830522,1.689117064,2.495947586,0.684358171,11.1528979,266.6008042,112.5312642,-642.4855559,454.179001,1096.664557,191.4260221,35.10660925,114.4880341,95.27129187,-73.87016391,275.0259315,348.8960954,156.6946494,8.873226185,160.3955008,39.68682547,-135.2650026,530.3686725,665.6336751,95.04363507,1.993780234,1.43849854,1,5.854495051,266.0123346,201.4528445,3,594.4443098,0.812667193,1.240389086,0.344763391,0.604263639,0.4438236,0.628948856,0,0,0,0,0,0,0,0,112.4049849,70.63377056,-0.704524251,0.601831408,-0.484633189,0.074575971,-0.244896949,0.609698067,smash
0.103563368,2.318699936,0.532848782,-2.057037385,5.527015683,7.584053068,2.291616916,0.01627737,0.55126662,0.220912762,-1.592659892,1.133726912,2.726386804,0.328135635,0.019750935,0.552948706,0.476234099,-1.048074076,1.641389265,2.689463341,0.561672508,-25.73755053,254.0814936,71.73931933,-703.343645,482.7682975,1186.111943,227.1564289,6.688794235,140.4738627,40.88281611,-156.7074651,303.7066889,460.414154,105.0661996,-20.70511267,180.7137626,44.30050694,-239.3652221,559.1243868,798.4896089,68.52961457,2.015529616,1.391056196,1,5.582250803,270.6116908,211.785154,3,676.0915793,0.83416321,1.224108076,0.434345571,0.609969695,0.376699642,0.518301132,0,0,0,0,0,0,0,0,109.5393118,68.05787346,-0.493722397,0.353107002,0.304714948,0.354197105,-0.026992658,0.509447834,smash
-0.03051613,2.395877257,0.457753003,-2.057037385,5.527015683,7.584053068,2.574204409,-0.019915719,0.547112149,0.274400145,-1.592659892,1.133726912,2.726386804,0.296894399,0.021621624,0.56010347,0.480588583,-1.048074076,1.641389265,2.689463341,0.632427929,-23.45768353,257.4930312,122.5232902,-703.343645,482.7682975,1186.111943,236.7987913,13.61915593,142.7459878,75.95959293,-156.7074651,303.7066889,460.414154,183.3898738,-23.54410814,183.5890943,87.34077001,-239.3652221,559.1243868,798.4896089,121.9961978,2.148783997,1.318255715,1,5.582250803,282.8710135,204.1031424,3,676.0915793,0.82958714,1.228119319,0.403043227,0.597378786,0.416096859,0.542148158,0,0,0,0,0,0,0,0,112.9789946,64.82301199,-0.439354784,0.341077768,0.312204229,0.389196369,-0.018704906,0.509724273,smash
-0.018190407,2.330611806,0.518400667,-1.841922139,5.160501479,7.002423618,2.433353953,0.015665337,0.572300628,0.284968156,-1.161277508,1.513386677,2.674664184,0.426356671,-0.004073696,0.392488304,0.431467557,-0.788231201,0.780750252,1.568981453,0.563419075,-11.2610148,291.0555056,155.466182,-796.1703456,520.2414658,1316.411811,202.4749519,19.65047041,125.4805306,48.85001078,-112.5213965,301.3883592,413.9097557,182.3391231,-16.17188679,195.8820745,85.97863134,-263.6323081,582.1166659,845.748974,123.8924766,2.104059623,1.219365595,1,5.169241213,299.0860699,223.9429887,3,711.5572843,0.760952574,1.182715327,0.44161399,0.680610953,0.278430405,0.329614023,0,0,0,0,0,0,0,0,116.5508057,65.84422178,-0.535564143,0.490728706,-0.566262367,0.17110005,-0.02123349,0.463529293,smash
